Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
2370 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 3 	 4 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73176830659E+02 	 8.25879e-13 	 7.21138e-10 	 3.25932
2371 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 3 	 3 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73176826720E+02 	 8.2634e-13 	 7.21541e-10 	 3.25937
2372 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 7 	 3p*1 3p4 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73178164322E+02 	 9.83111e-12 	 8.58431e-09 	 3.32066
2373 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 7 	 3p*1 3p4 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73178182977E+02 	 3.22933e-12 	 2.81978e-09 	 3.20911
2374 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 6 	 3p*1 3p4 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73178609585E+02 	 1.44537e-12 	 1.26207e-09 	 3.20929
2375 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 6 	 3p*1 3p4 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73178694843E+02 	 1.02651e-12 	 8.96327e-10 	 3.32197
2376 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 4 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73178740035E+02 	 9.96171e-14 	 8.69835e-11 	 2.49535
2377 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 5 	 3p*1 3p4 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73321478159E+02 	 2.77121e-07 	 0.000242016 	 3.28498
2378 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 5 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.73321481762E+02 	 7.55712e-07 	 0.00065998 	 3.36694
2379 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 3 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.74311318342E+02 	 5.85057e-18 	 5.11522e-15 	 0.698966
2380 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 4 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75590784045E+02 	 2.3263e-13 	 2.03689e-10 	 3.07732
2381 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 4 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75590826537E+02 	 6.97882e-13 	 6.11059e-10 	 3.19365
2382 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 3 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75591652421E+02 	 8.43845e-13 	 7.38864e-10 	 3.16157
2383 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 3 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75591857203E+02 	 2.26988e-13 	 1.98749e-10 	 3.08841
2384 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 2 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75835356409E+02 	 7.74069e-09 	 6.77957e-06 	 3.237
2385 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 2 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75835613476E+02 	 6.8108e-09 	 5.96514e-06 	 3.21584
2386 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 2 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75835649470E+02 	 1.40505e-10 	 1.23059e-07 	 2.96418
2387 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 1 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75835861168E+02 	 5.58979e-09 	 4.89574e-06 	 3.21816
2388 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 3 	 2 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75836443700E+02 	 4.33092e-09 	 3.79318e-06 	 3.2714
2389 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 1 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75836504703E+02 	 1.64305e-08 	 1.43904e-05 	 3.30859
2390 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 1 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75836540730E+02 	 3.24712e-09 	 2.84395e-06 	 3.23006
2391 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 11 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d6 4f1  	  	 8.75836840167E+02 	 1.17358e-18 	 1.02786e-15 	 1.78069
2392 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 3 	 1 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.75837274781E+02 	 2.37379e-09 	 2.07905e-06 	 3.3101
2393 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 1 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d6 4f*1  	  	 8.75837461142E+02 	 3.35773e-09 	 2.94083e-06 	 3.88227
2394 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 55.01724 	 9.49794233130E+02 	 1.99046e-15 	 1.89053e-12 	 0.698966
2395 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 1 	 4 	 LSJ label: [2P1/2]#2LS1 with weight: 0.76173283 and 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50041876763E+02 	 1.11065e-16 	 1.05516e-13 	 0.698966
2396 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 8 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50956550343E+02 	 6.17855e-10 	 5.87553e-07 	 0.69897
2397 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 7 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50956685614E+02 	 9.36894e-13 	 8.90946e-10 	 0.698966
2398 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 8 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50957029548E+02 	 1.43754e-09 	 1.36704e-06 	 0.699159
2399 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 7 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50957117303E+02 	 6.97341e-11 	 6.63141e-08 	 0.699155
2400 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 3 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50957312375E+02 	 3.56751e-16 	 3.39255e-13 	 0.699089
2401 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 7 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50958713522E+02 	 1.11178e-09 	 1.05726e-06 	 0.698968
2402 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 7 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50958726991E+02 	 2.27458e-10 	 2.16303e-07 	 0.698967
2403 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 6 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50959086030E+02 	 1.97767e-11 	 1.88068e-08 	 0.699083
2404 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 6 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50960596781E+02 	 4.97392e-10 	 4.73e-07 	 0.698976
2405 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 1 	 3 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.50960701861E+02 	 4.13377e-12 	 3.93105e-09 	 0.698989
2406 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 6 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51314114875E+02 	 9.09427e-06 	 0.00865151 	 0.698966
2407 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 6 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51314161371E+02 	 0.000104379 	 0.0992972 	 0.698966
2408 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 5 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51315534504E+02 	 5.37058e-16 	 5.10912e-13 	 0.698966
2409 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 5 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51315729244E+02 	 0.000134075 	 0.127548 	 0.698966
2410 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 5 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51316024327E+02 	 7.11315e-05 	 0.0676685 	 0.698998
2411 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 5 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51316194054E+02 	 2.61222e-06 	 0.00248505 	 0.698966
2412 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 4 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51443190491E+02 	 6.91008e-13 	 6.57455e-10 	 0.698966
2413 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51443208695E+02 	 1.65105e-08 	 1.57088e-05 	 0.698966
2414 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51443382409E+02 	 1.55871e-09 	 1.48302e-06 	 0.698985
2415 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51443390376E+02 	 1.27157e-10 	 1.20983e-07 	 0.698984
2416 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51444377522E+02 	 3.52738e-09 	 3.35611e-06 	 0.699
2417 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51444399072E+02 	 2.46323e-09 	 2.34363e-06 	 0.698966
2418 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 3 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51444597456E+02 	 1.11555e-11 	 1.06138e-08 	 0.698972
2419 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 9.51445353485E+02 	 1.02739e-09 	 9.77505e-07 	 0.698977
