Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
4268 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 5 	   	  	 78.1154 	 6.43284e-08 	 5.02504e-06 	 2.50145
4269 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 5 	   	  	 78.1358 	 5.86621e-08 	 4.58361e-06 	 2.50145
4270 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 5 	   	  	 78.1367 	 4.96717e-08 	 3.88118e-06 	 2.50145
4271 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 3 	   	  	 78.2334 	 2.91446e-17 	 2.28008e-15 	 2.50145
4272 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 4 	   	  	 78.2378 	 3.5575e-07 	 2.78331e-05 	 2.50145
4273 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 4 	   	  	 78.2399 	 1.30575e-07 	 1.02162e-05 	 2.50145
4274 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 4 	   	  	 78.2465 	 2.25264e-10 	 1.76261e-08 	 2.50145
4275 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 3 	   	  	 78.2487 	 6.20503e-08 	 4.85536e-06 	 2.50145
4276 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 3 	   	  	 78.25 	 1.07441e-16 	 8.40726e-15 	 2.50145
4277 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 3 	   	  	 78.2546 	 6.17323e-08 	 4.83084e-06 	 2.50145
4278 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 3 	   	  	 78.255 	 7.30849e-08 	 5.71926e-06 	 2.50145
4279 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 2 	   	  	 78.259 	 7.39995e-17 	 5.79113e-15 	 2.50145
4280 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 2 	   	  	 78.3477 	 1.39635e-08 	 1.09401e-06 	 2.50145
4281 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 2 	   	  	 78.3482 	 3.64594e-09 	 2.85653e-07 	 2.50145
4282 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 1 	   	  	 78.3549 	 5.01775e-17 	 3.93165e-15 	 2.50145
4283 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 2 	   	  	 78.358 	 4.04903e-17 	 3.17274e-15 	 2.50145
4284 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 2 	   	  	 78.3593 	 1.20878e-09 	 9.47192e-08 	 2.50145
4285 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 1 	   	  	 78.3759 	 2.47279e-15 	 1.93807e-13 	 2.50145
4286 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 1 	   	  	 78.3764 	 1.56048e-11 	 1.22305e-09 	 2.50145
4287 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 1 	   	  	 78.3866 	 9.46325e-10 	 7.41792e-08 	 2.50145
4288 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 11 	 1 	   	  	 78.3915 	 4.73579e-17 	 3.71246e-15 	 2.50145
4289 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 1 	   	  	 78.4045 	 1.03426e-09 	 8.10906e-08 	 2.50145
4290 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 5 	 1 	   	  	 79.0808 	 4.45464e-08 	 3.52276e-06 	 2.50145
4291 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 3 	 1 	   	  	 79.0814 	 4.28105e-08 	 3.38551e-06 	 2.50145
4292 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	  	  	 4d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10        	 1 	 1 	   	  	 84.1431 	 5.76135e-19 	 4.84778e-17 	 2.50145
4293 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	   	  	 0.0013209 	 1.06582e-25 	 1.40784e-28 	 8.22716
4294 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 4 	   	  	 2.25516 	 8.24636e-17 	 1.85969e-16 	 7.95379
4295 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 3 	   	  	 2.25727 	 3.04553e-23 	 6.87458e-23 	 7.98312
4296 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 4 	   	  	 2.25873 	 1.18416e-16 	 2.6747e-16 	 10.5345
4297 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 3 	   	  	 2.26631 	 7.68642e-17 	 1.74198e-16 	 8.22823
4298 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 2.27692 	 2.11454e-17 	 4.81464e-17 	 8.18453
4299 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 2.28224 	 1.8423e-16 	 4.20457e-16 	 10.7405
4300 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 2.49062 	 7.81806e-18 	 1.94718e-17 	 8.06913
4301 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 2.49095 	 9.66563e-18 	 2.40766e-17 	 8.03794
4302 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 2 	   	  	 2.49271 	 4.02188e-18 	 1.00254e-17 	 11.1142
4303 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 2 	   	  	 2.49557 	 3.94943e-20 	 9.85608e-20 	 10.596
4304 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 2.52174 	 1.30647e-19 	 3.29458e-19 	 8.02826
4305 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 2.5241 	 7.69494e-20 	 1.94228e-19 	 7.99932
4306 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 9 	 1 	   	  	 2.53086 	 8.14482e-32 	 2.06134e-31 	 8.04195
4307 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 2.53197 	 4.95614e-20 	 1.25488e-19 	 8.09957
4308 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 2.53858 	 8.57658e-20 	 2.17723e-19 	 8.06816
4309 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 4 	   	  	 73.3875 	 2.47869e-08 	 1.81905e-06 	 5.48615
4310 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 8 	   	  	 77.6131 	 1.18959e-09 	 9.23278e-08 	 5.45825
4311 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 6 	   	  	 77.6224 	 1.49045e-09 	 1.15692e-07 	 5.45825
4312 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 8 	   	  	 77.6225 	 1.38716e-09 	 1.07675e-07 	 5.45825
4313 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 7 	   	  	 77.6233 	 8.58273e-18 	 6.6622e-16 	 5.45825
4314 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 7 	   	  	 77.6344 	 7.34278e-12 	 5.70052e-10 	 5.45825
4315 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 6 	   	  	 77.6362 	 3.6934e-16 	 2.86742e-14 	 5.45825
4316 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 5 	   	  	 77.6381 	 1.02148e-10 	 7.93058e-09 	 5.45825
4317 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 7 	   	  	 77.6479 	 1.71669e-11 	 1.33297e-09 	 5.45825
4318 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 6 	   	  	 77.9756 	 1.07814e-07 	 8.40686e-06 	 5.45825
4319 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 6 	   	  	 77.9792 	 2.26991e-07 	 1.77006e-05 	 5.45825
4320 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 5 	   	  	 77.9851 	 6.98475e-18 	 5.44706e-16 	 5.45825
4321 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 5 	   	  	 78.0055 	 2.78144e-07 	 2.16968e-05 	 5.45825
4322 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 5 	   	  	 78.0064 	 1.52708e-08 	 1.19122e-06 	 5.45825
4323 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 3 	   	  	 78.1031 	 3.85477e-09 	 3.01069e-07 	 5.45825
4324 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 4 	   	  	 78.1075 	 2.48686e-17 	 1.94242e-15 	 5.45825
4325 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 4 	   	  	 78.1096 	 1.14373e-09 	 8.93363e-08 	 5.45825
4326 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 4 	   	  	 78.1162 	 9.75832e-10 	 7.62283e-08 	 5.45825
4327 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 3 	   	  	 78.1184 	 1.37335e-08 	 1.07284e-06 	 5.45825
4328 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 3 	   	  	 78.1197 	 1.27189e-19 	 9.93597e-18 	 5.45825
4329 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 3 	   	  	 78.1243 	 5.17509e-09 	 4.043e-07 	 5.45825
4330 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 3 	   	  	 78.1247 	 1.98282e-16 	 1.54907e-14 	 5.45825
4331 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 2 	   	  	 78.1287 	 2.00513e-09 	 1.56658e-07 	 5.45825
4332 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 2 	   	  	 78.2175 	 4.58894e-17 	 3.58935e-15 	 5.45825
4333 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 2 	   	  	 78.2179 	 4.44146e-11 	 3.47402e-09 	 5.45825
4334 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 1 	   	  	 78.2246 	 3.65536e-10 	 2.85939e-08 	 5.45825
4335 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 2 	   	  	 78.2277 	 1.46542e-17 	 1.14636e-15 	 5.45825
4336 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 2 	   	  	 78.229 	 1.67306e-12 	 1.30882e-10 	 5.45825
4337 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 1 	   	  	 78.2456 	 3.63623e-17 	 2.84519e-15 	 5.45825
4338 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 1 	   	  	 78.2461 	 2.70686e-17 	 2.11801e-15 	 5.45825
4339 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 1 	   	  	 78.2563 	 6.11023e-12 	 4.78164e-10 	 5.45825
4340 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 11 	 1 	   	  	 78.2612 	 8.79686e-29 	 6.88453e-27 	 5.45825
4341 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 1 	   	  	 78.2742 	 2.33778e-11 	 1.82988e-09 	 5.45825
4342 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 5 	 1 	   	  	 78.9505 	 3.65565e-10 	 2.88615e-08 	 5.45825
4343 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 3 	 1 	   	  	 78.9511 	 1.69253e-10 	 1.33627e-08 	 5.45825
4344 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	  	  	 4d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10        	 1 	 1 	   	  	 84.0128 	 1.31432e-10 	 1.1042e-08 	 5.45825
4345 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 4 	   	  	 2.25384 	 2.85894e-16 	 6.44359e-16 	 5.26445
4346 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 3 	   	  	 2.25595 	 5.76765e-16 	 1.30115e-15 	 5.29378
4347 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 4 	   	  	 2.25741 	 6.43655e-17 	 1.45299e-16 	 7.84518
4348 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 3 	   	  	 2.26499 	 4.96939e-22 	 1.12556e-21 	 5.53889
