Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 3p ,3,2, 3d ,9,2,75.7371,1.67315e-17,2.61088
 3p ,3,2, 3d ,3,2,75.7384,4.26164e-07,2.61088
 3p ,3,2, 3d ,9,1,75.755,7.234440000000001e-18,2.61088
 3p ,3,2, 3d ,7,1,75.7555,3.18585e-16,2.61088
 3p ,3,2, 3d ,5,1,75.7657,4.16165e-11,2.61088
 3p ,3,2, 3d ,11,1,75.7706,1.11882e-25,2.61088
 3p ,3,2, 3d ,3,1,75.7836,3.44808e-09,2.61088
 3p ,3,2, 4s ,5,1,76.4598,9.57893e-11,2.61088
 3p ,3,2, 4s ,3,1,76.4605,5.05786e-10,2.61088
 3p ,3,2, 4d ,1,1,81.5222,6.34835e-10,2.61088
 3p ,5,2, 3p ,1,2,0.00175673,3.76841e-31,8.23561
 3p ,5,2, 3p ,7,2,0.00462276,2.72118e-24,7.71741
 3p ,5,2, 3p ,7,1,0.0307876,1.1657199999999999e-21,5.1497
 3p ,5,2, 3p ,5,1,0.0331463,3.22824e-22,5.12076
 3p ,5,2, 3p ,9,1,0.0399095,7.354419999999999e-27,5.16339
 3p ,5,2, 3p ,3,1,0.0410191,1.18341e-22,5.22101
 3p ,5,2, 3p ,1,1,0.0476307,2.14867e-29,5.1896
 3p ,5,2, 3d ,1,4,70.8965,5.040990000000001e-18,2.60759
 3p ,5,2, 3d ,5,8,75.1222,6.97155e-09,2.57969
 3p ,5,2, 3d ,1,6,75.1315,1.43197e-16,2.57969
 3p ,5,2, 3d ,3,8,75.1315,6.89365e-09,2.57969
 3p ,5,2, 3d ,7,7,75.1324,9.66319e-09,2.57969
 3p ,5,2, 3d ,5,7,75.1435,1.74812e-09,2.57969
 3p ,5,2, 3d ,7,6,75.1453,2.18772e-11,2.57969
 3p ,5,2, 3d ,1,5,75.1472,7.69591e-17,2.57969
 3p ,5,2, 3d ,3,7,75.1569,9.85226e-13,2.57969
 3p ,5,2, 3d ,5,6,75.4846,3.1434e-09,2.57969
 3p ,5,2, 3d ,3,6,75.4882,3.75911e-09,2.57969
 3p ,5,2, 3d ,7,5,75.4941,7.29913e-10,2.57969
 3p ,5,2, 3d ,5,5,75.5146,9.40541e-09,2.57969
 3p ,5,2, 3d ,3,5,75.5155,3.77255e-09,2.57969
 3p ,5,2, 3d ,1,3,75.6122,3.32005e-16,2.57969
 3p ,5,2, 3d ,7,4,75.6166,1.04819e-07,2.57969
 3p ,5,2, 3d ,5,4,75.6187,5.3891e-08,2.57969
 3p ,5,2, 3d ,3,4,75.6253,7.00412e-08,2.57969
 3p ,5,2, 3d ,5,3,75.6274,6.76248e-08,2.57969
 3p ,5,2, 3d ,9,3,75.6287,2.70916e-16,2.57969
 3p ,5,2, 3d ,3,3,75.6334,5.84873e-08,2.57969
 3p ,5,2, 3d ,7,3,75.6337,2.99854e-08,2.57969
 3p ,5,2, 3d ,1,2,75.6377,9.08053e-17,2.57969
 3p ,5,2, 3d ,7,2,75.7265,1.29264e-06,2.57969
 3p ,5,2, 3d ,5,2,75.727,4.81793e-07,2.57969
 3p ,5,2, 3d ,1,1,75.7336,1.9288e-16,2.57969
 3p ,5,2, 3d ,9,2,75.7367,3.08178e-15,2.57969
 3p ,5,2, 3d ,3,2,75.7381,8.09127e-08,2.57969
 3p ,5,2, 3d ,9,1,75.7547,8.07775e-17,2.57969
 3p ,5,2, 3d ,7,1,75.7552,3.54109e-10,2.57969
 3p ,5,2, 3d ,5,1,75.7653,2.73261e-09,2.57969
 3p ,5,2, 3d ,11,1,75.7702,1.69825e-17,2.57969
 3p ,5,2, 3d ,3,1,75.7832,2.39874e-09,2.57969
 3p ,5,2, 4s ,5,1,76.4595,6.02434e-10,2.57969
 3p ,5,2, 4s ,3,1,76.4601,7.42293e-10,2.57969
 3p ,5,2, 4d ,1,1,81.5219,3.7520900000000005e-18,2.57969
 3p ,1,2, 3p ,7,2,0.00286603,7.50549e-48,10.7936
 3p ,1,2, 3p ,7,1,0.0290309,7.55978e-41,8.22593
 3p ,1,2, 3p ,5,1,0.0313896,3.20879e-28,8.19699
 3p ,1,2, 3p ,9,1,0.0381527,7.35826e-46,8.23962
 3p ,1,2, 3p ,3,1,0.0392623,1.29867e-22,8.29724
 3p ,1,2, 3p ,1,1,0.045874,1.38499e-22,8.26583
 3p ,1,2, 3d ,1,4,70.8948,8.81499e-10,5.68382
 3p ,1,2, 3d ,5,8,75.1204,5.88729e-17,5.65592
 3p ,1,2, 3d ,1,6,75.1297,3.55115e-09,5.65592
 3p ,1,2, 3d ,3,8,75.1298,2.03543e-09,5.65592
 3p ,1,2, 3d ,7,7,75.1306,1.3905900000000002e-18,5.65592
 3p ,1,2, 3d ,5,7,75.1417,2.76885e-17,5.65592
 3p ,1,2, 3d ,7,6,75.1435,3.12331e-20,5.65592
 3p ,1,2, 3d ,1,5,75.1454,8.03851e-11,5.65592
 3p ,1,2, 3d ,3,7,75.1551,7.28704e-10,5.65592
 3p ,1,2, 3d ,5,6,75.4829,7.568860000000001e-18,5.65592
 3p ,1,2, 3d ,3,6,75.4865,1.9344e-10,5.65592
 3p ,1,2, 3d ,7,5,75.4924,2.00558e-17,5.65592
 3p ,1,2, 3d ,5,5,75.5128,1.1047e-18,5.65592
 3p ,1,2, 3d ,3,5,75.5137,6.89084e-09,5.65592
 3p ,1,2, 3d ,1,3,75.6104,4.59734e-10,5.65592
 3p ,1,2, 3d ,7,4,75.6148,1.92602e-17,5.65592
 3p ,1,2, 3d ,5,4,75.6169,7.19264e-17,5.65592
 3p ,1,2, 3d ,3,4,75.6235,5.31034e-09,5.65592
 3p ,1,2, 3d ,5,3,75.6257,2.20388e-16,5.65592
 3p ,1,2, 3d ,9,3,75.627,1.08406e-25,5.65592
 3p ,1,2, 3d ,3,3,75.6316,5.67397e-08,5.65592
 3p ,1,2, 3d ,7,3,75.632,2.5809e-18,5.65592
 3p ,1,2, 3d ,1,2,75.636,1.97874e-08,5.65592
 3p ,1,2, 3d ,7,2,75.7247,4.3102800000000006e-18,5.65592
 3p ,1,2, 3d ,5,2,75.7252,6.00632e-16,5.65592
 3p ,1,2, 3d ,1,1,75.7319,1.39654e-07,5.65592
 3p ,1,2, 3d ,9,2,75.735,2.6287900000000004e-26,5.65592
 3p ,1,2, 3d ,3,2,75.7363,1.20833e-07,5.65592
 3p ,1,2, 3d ,9,1,75.7529,3.96325e-26,5.65592
 3p ,1,2, 3d ,7,1,75.7534,3.4217e-18,5.65592
 3p ,1,2, 3d ,5,1,75.7636,1.01415e-16,5.65592
 3p ,1,2, 3d ,11,1,0.0,0.0,5.65592
 3p ,1,2, 3d ,3,1,75.7815,4.71366e-10,5.65592
 3p ,1,2, 4s ,5,1,76.4578,5.11345e-17,5.65592
 3p ,1,2, 4s ,3,1,76.4584,9.5378e-11,5.65592
 3p ,1,2, 4d ,1,1,81.5201,2.96985e-10,5.65592
 3p ,7,2, 3p ,7,1,0.0261648,8.1558e-23,7.70773
 3p ,7,2, 3p ,5,1,0.0285235,8.128780000000001e-23,7.67879
 3p ,7,2, 3p ,9,1,0.0352867,4.6756499999999995e-22,7.72142
 3p ,7,2, 3p ,3,1,0.0363963,6.21343e-26,7.77904
 3p ,7,2, 3p ,1,1,0.043008,5.82206e-41,7.74763
 3p ,7,2, 3d ,1,4,70.8919,6.25604e-18,5.16562
 3p ,7,2, 3d ,5,8,75.1176,3.08031e-09,5.13772
 3p ,7,2, 3d ,1,6,75.1269,4.57471e-21,5.13772
 3p ,7,2, 3d ,3,8,75.1269,7.02425e-17,5.13772
 3p ,7,2, 3d ,7,7,75.1278,3.83202e-09,5.13772
 3p ,7,2, 3d ,5,7,75.1389,4.51555e-11,5.13772
 3p ,7,2, 3d ,7,6,75.1407,7.32379e-09,5.13772
 3p ,7,2, 3d ,1,5,75.1425,8.71087e-19,5.13772
 3p ,7,2, 3d ,3,7,75.1523,2.1857e-18,5.13772
 3p ,7,2, 3d ,5,6,75.48,3.31316e-11,5.13772
 3p ,7,2, 3d ,3,6,75.4836,2.9435e-17,5.13772
 3p ,7,2, 3d ,7,5,75.4895,3.68843e-09,5.13772
 3p ,7,2, 3d ,5,5,75.51,1.83763e-08,5.13772
 3p ,7,2, 3d ,3,5,75.5109,7.88147e-18,5.13772
 3p ,7,2, 3d ,1,3,75.6075,6.653330000000001e-18,5.13772
 3p ,7,2, 3d ,7,4,75.612,2.3397e-11,5.13772
 3p ,7,2, 3d ,5,4,75.6141,1.10829e-09,5.13772
 3p ,7,2, 3d ,3,4,75.6207,1.00908e-16,5.13772
 3p ,7,2, 3d ,5,3,75.6228,4.53213e-08,5.13772
 3p ,7,2, 3d ,9,3,75.6241,5.7911e-08,5.13772
 3p ,7,2, 3d ,3,3,75.6288,8.87631e-17,5.13772
 3p ,7,2, 3d ,7,3,75.6291,1.83034e-07,5.13772
 3p ,7,2, 3d ,1,2,75.6331,1.7339700000000002e-18,5.13772
 3p ,7,2, 3d ,7,2,75.7219,1.82506e-07,5.13772
 3p ,7,2, 3d ,5,2,75.7224,2.36739e-08,5.13772
 3p ,7,2, 3d ,1,1,75.729,1.15534e-19,5.13772
 3p ,7,2, 3d ,9,2,75.7321,9.54353e-07,5.13772
 3p ,7,2, 3d ,3,2,75.7334,9.80735e-17,5.13772
 3p ,7,2, 3d ,9,1,75.75,4.4449e-08,5.13772
 3p ,7,2, 3d ,7,1,75.7505,7.84943e-09,5.13772
 3p ,7,2, 3d ,5,1,75.7607,1.36645e-09,5.13772
 3p ,7,2, 3d ,11,1,75.7656,1.02612e-15,5.13772
 3p ,7,2, 3d ,3,1,75.7786,4.58356e-18,5.13772
 3p ,7,2, 4s ,5,1,76.4549,6.01583e-10,5.13772
 3p ,7,2, 4s ,3,1,76.4555,1.21978e-16,5.13772
 3p ,7,2, 4d ,1,1,81.5173,1.6879500000000001e-18,5.13772
 3p ,7,1, 3p ,5,1,0.00235868,1.9949300000000003e-24,5.11108
 3p ,7,1, 3p ,9,1,0.00912186,1.0765e-22,5.15371
 3p ,7,1, 3p ,3,1,0.0102315,6.18478e-27,5.21133
 3p ,7,1, 3p ,1,1,0.0168431,3.84828e-43,5.17992
 3p ,7,1, 3d ,1,4,70.8657,8.38827e-19,2.59791
 3p ,7,1, 3d ,5,8,75.0914,2.14149e-10,2.57001
 3p ,7,1, 3d ,1,6,75.1007,1.82246e-18,2.57001
 3p ,7,1, 3d ,3,8,75.1007,1.79603e-17,2.57001
 3p ,7,1, 3d ,7,7,75.1016,4.65813e-09,2.57001
 3p ,7,1, 3d ,5,7,75.1127,6.60385e-09,2.57001
 3p ,7,1, 3d ,7,6,75.1145,1.30375e-08,2.57001
 3p ,7,1, 3d ,1,5,75.1164,5.37982e-21,2.57001
 3p ,7,1, 3d ,3,7,75.1261,1.01865e-16,2.57001
 3p ,7,1, 3d ,5,6,75.4538,1.45007e-08,2.57001
 3p ,7,1, 3d ,3,6,75.4575,2.85629e-17,2.57001
 3p ,7,1, 3d ,7,5,75.4633,3.6661e-09,2.57001
 3p ,7,1, 3d ,5,5,75.4838,3.40358e-09,2.57001
 3p ,7,1, 3d ,3,5,75.4847,4.0413e-17,2.57001
 3p ,7,1, 3d ,1,3,75.5814,5.07079e-18,2.57001
 3p ,7,1, 3d ,7,4,75.5858,1.62149e-07,2.57001
 3p ,7,1, 3d ,5,4,75.5879,5.8182e-08,2.57001
 3p ,7,1, 3d ,3,4,75.5945,1.21795e-17,2.57001
 3p ,7,1, 3d ,5,3,75.5966,2.54376e-08,2.57001
 3p ,7,1, 3d ,9,3,75.598,2.0565e-08,2.57001
 3p ,7,1, 3d ,3,3,75.6026,1.42356e-16,2.57001
 3p ,7,1, 3d ,7,3,75.6029,5.9097e-08,2.57001
 3p ,7,1, 3d ,1,2,75.6069,2.82238e-17,2.57001
 3p ,7,1, 3d ,7,2,75.6957,7.19374e-08,2.57001
 3p ,7,1, 3d ,5,2,75.6962,2.86045e-08,2.57001
 3p ,7,1, 3d ,1,1,75.7028,4.747220000000001e-18,2.57001
 3p ,7,1, 3d ,9,2,75.7059,9.24153e-09,2.57001
 3p ,7,1, 3d ,3,2,75.7073,1.7624e-16,2.57001
 3p ,7,1, 3d ,9,1,75.7239,2.11815e-06,2.57001
 3p ,7,1, 3d ,7,1,75.7244,4.22451e-07,2.57001
 3p ,7,1, 3d ,5,1,75.7346,4.07993e-08,2.57001
 3p ,7,1, 3d ,11,1,75.7394,1.67969e-15,2.57001
 3p ,7,1, 3d ,3,1,75.7525,1.18147e-16,2.57001
 3p ,7,1, 4s ,5,1,76.4287,1.50887e-10,2.57001
 3p ,7,1, 4s ,3,1,76.4293,2.38929e-16,2.57001
 3p ,7,1, 4d ,1,1,81.4911,1.07144e-19,2.57001
 3p ,5,1, 3p ,9,1,0.00676318,4.7679e-28,5.12477
 3p ,5,1, 3p ,3,1,0.00787279,7.2021e-23,5.18239
 3p ,5,1, 3p ,1,1,0.0144845,3.3210800000000003e-26,5.15098
 3p ,5,1, 3d ,1,4,70.8634,8.220480000000001e-18,2.56897
 3p ,5,1, 3d ,5,8,75.089,1.42778e-09,2.54107
 3p ,5,1, 3d ,1,6,75.0983,1.44542e-16,2.54107
 3p ,5,1, 3d ,3,8,75.0984,4.46489e-11,2.54107
 3p ,5,1, 3d ,7,7,75.0992,3.99375e-09,2.54107
 3p ,5,1, 3d ,5,7,75.1103,6.46945e-09,2.54107
 3p ,5,1, 3d ,7,6,75.1121,3.36085e-09,2.54107
 3p ,5,1, 3d ,1,5,75.114,7.38208e-18,2.54107
 3p ,5,1, 3d ,3,7,75.1238,5.49059e-09,2.54107
 3p ,5,1, 3d ,5,6,75.4515,9.54345e-09,2.54107
 3p ,5,1, 3d ,3,6,75.4551,7.17066e-09,2.54107
 3p ,5,1, 3d ,7,5,75.461,2.52597e-11,2.54107
 3p ,5,1, 3d ,5,5,75.4814,1.36021e-10,2.54107
 3p ,5,1, 3d ,3,5,75.4823,1.40844e-10,2.54107
 3p ,5,1, 3d ,1,3,75.579,3.05889e-17,2.54107
 3p ,5,1, 3d ,7,4,75.5834,7.77266e-08,2.54107
 3p ,5,1, 3d ,5,4,75.5855,9.0706e-08,2.54107
 3p ,5,1, 3d ,3,4,75.5921,1.26257e-08,2.54107
 3p ,5,1, 3d ,5,3,75.5943,1.8989e-09,2.54107
 3p ,5,1, 3d ,9,3,75.5956,5.05912e-17,2.54107
 3p ,5,1, 3d ,3,3,75.6003,4.86347e-08,2.54107
 3p ,5,1, 3d ,7,3,75.6006,4.5187e-10,2.54107
 3p ,5,1, 3d ,1,2,75.6046,2.04103e-16,2.54107
 3p ,5,1, 3d ,7,2,75.6934,4.31533e-08,2.54107
 3p ,5,1, 3d ,5,2,75.6938,5.0659e-08,2.54107
 3p ,5,1, 3d ,1,1,75.7005,2.30533e-16,2.54107
 3p ,5,1, 3d ,9,2,75.7036,9.84339e-17,2.54107
 3p ,5,1, 3d ,3,2,75.7049,4.05699e-08,2.54107
 3p ,5,1, 3d ,9,1,75.7215,3.0592e-15,2.54107
 3p ,5,1, 3d ,7,1,75.722,1.39171e-06,2.54107
 3p ,5,1, 3d ,5,1,75.7322,4.65316e-07,2.54107
 3p ,5,1, 3d ,11,1,75.7371,1.03282e-17,2.54107
 3p ,5,1, 3d ,3,1,75.7501,5.12019e-08,2.54107
 3p ,5,1, 4s ,5,1,76.4264,4.81073e-11,2.54107
 3p ,5,1, 4s ,3,1,76.427,5.18291e-14,2.54107
 3p ,5,1, 4d ,1,1,81.4887,2.62091e-18,2.54107
 3p ,9,1, 3p ,3,1,0.00110961,1.4379299999999997e-51,5.22502
 3p ,9,1, 3p ,1,1,0.00772128,4.1344899999999996e-49,5.19361
 3p ,9,1, 3d ,1,4,70.8566,1.5770799999999999e-27,2.6116
 3p ,9,1, 3d ,5,8,75.0823,5.64641e-17,2.5837
 3p ,9,1, 3d ,1,6,75.0916,1.2529899999999999e-25,2.5837
 3p ,9,1, 3d ,3,8,75.0916,7.74443e-19,2.5837
 3p ,9,1, 3d ,7,7,75.0925,5.87028e-09,2.5837
 3p ,9,1, 3d ,5,7,75.1036,6.13937e-17,2.5837
 3p ,9,1, 3d ,7,6,75.1054,1.42631e-13,2.5837
 3p ,9,1, 3d ,1,5,75.1072,1.6975100000000002e-26,2.5837
 3p ,9,1, 3d ,3,7,75.117,4.49422e-19,2.5837
 3p ,9,1, 3d ,5,6,75.4447,5.21161e-17,2.5837
 3p ,9,1, 3d ,3,6,75.4483,2.7432500000000004e-18,2.5837
 3p ,9,1, 3d ,7,5,75.4542,3.48216e-08,2.5837
 3p ,9,1, 3d ,5,5,75.4747,3.28392e-17,2.5837
 3p ,9,1, 3d ,3,5,75.4756,9.65286e-17,2.5837
 3p ,9,1, 3d ,1,3,75.5723,9.45866e-26,2.5837
 3p ,9,1, 3d ,7,4,75.5767,5.80345e-08,2.5837
 3p ,9,1, 3d ,5,4,75.5788,4.30833e-17,2.5837
 3p ,9,1, 3d ,3,4,75.5854,3.70947e-18,2.5837
 3p ,9,1, 3d ,5,3,75.5875,2.36118e-16,2.5837
 3p ,9,1, 3d ,9,3,75.5888,3.85986e-07,2.5837
 3p ,9,1, 3d ,3,3,75.5935,3.83411e-17,2.5837
 3p ,9,1, 3d ,7,3,75.5938,3.21822e-08,2.5837
 3p ,9,1, 3d ,1,2,75.5978,1.56111e-25,2.5837
 3p ,9,1, 3d ,7,2,75.6866,2.80693e-08,2.5837
 3p ,9,1, 3d ,5,2,75.6871,1.35697e-16,2.5837
 3p ,9,1, 3d ,1,1,75.6937,1.07479e-26,2.5837
 3p ,9,1, 3d ,9,2,75.6968,3.65071e-07,2.5837
 3p ,9,1, 3d ,3,2,75.6982,3.6644200000000006e-18,2.5837
 3p ,9,1, 3d ,9,1,75.7148,8.94887e-08,2.5837
 3p ,9,1, 3d ,7,1,75.7152,1.94677e-08,2.5837
 3p ,9,1, 3d ,5,1,75.7254,5.70182e-17,2.5837
 3p ,9,1, 3d ,11,1,75.7303,2.74395e-06,2.5837
 3p ,9,1, 3d ,3,1,75.7433,1.5166200000000001e-18,2.5837
 3p ,9,1, 4s ,5,1,76.4196,5.92225e-16,2.5837
 3p ,9,1, 4s ,3,1,0.0,0.0,2.5837
 3p ,9,1, 4d ,1,1,81.482,2.46043e-26,2.5837
 3p ,3,1, 3p ,1,1,0.00661167,2.81093e-23,5.25123
 3p ,3,1, 3d ,1,4,70.8555,2.33818e-09,2.66922
 3p ,3,1, 3d ,5,8,75.0812,1.78654e-10,2.64132
 3p ,3,1, 3d ,1,6,75.0905,1.09555e-09,2.64132
 3p ,3,1, 3d ,3,8,75.0905,1.22745e-09,2.64132
 3p ,3,1, 3d ,7,7,75.0914,2.7744e-17,2.64132
 3p ,3,1, 3d ,5,7,75.1025,7.87123e-09,2.64132
 3p ,3,1, 3d ,7,6,75.1043,3.09221e-17,2.64132
 3p ,3,1, 3d ,1,5,75.1061,7.8954e-10,2.64132
 3p ,3,1, 3d ,3,7,75.1159,1.94057e-09,2.64132
 3p ,3,1, 3d ,5,6,75.4436,1.09664e-09,2.64132
 3p ,3,1, 3d ,3,6,75.4472,7.84223e-09,2.64132
 3p ,3,1, 3d ,7,5,75.4531,1.5042e-17,2.64132
 3p ,3,1, 3d ,5,5,75.4736,3.78096e-10,2.64132
 3p ,3,1, 3d ,3,5,75.4745,2.18949e-09,2.64132
 3p ,3,1, 3d ,1,3,75.5711,1.41756e-09,2.64132
 3p ,3,1, 3d ,7,4,75.5756,1.27659e-16,2.64132
 3p ,3,1, 3d ,5,4,75.5777,7.88363e-08,2.64132
 3p ,3,1, 3d ,3,4,75.5843,4.46937e-08,2.64132
 3p ,3,1, 3d ,5,3,75.5864,3.0257e-09,2.64132
 3p ,3,1, 3d ,9,3,75.5877,4.95565e-18,2.64132
 3p ,3,1, 3d ,3,3,75.5924,5.63601e-10,2.64132
 3p ,3,1, 3d ,7,3,75.5927,1.45508e-17,2.64132
 3p ,3,1, 3d ,1,2,75.5967,5.02691e-08,2.64132
 3p ,3,1, 3d ,7,2,75.6855,1.64706e-16,2.64132
 3p ,3,1, 3d ,5,2,75.686,5.09647e-08,2.64132
 3p ,3,1, 3d ,1,1,75.6926,4.00009e-08,2.64132
 3p ,3,1, 3d ,9,2,75.6957,2.95738e-20,2.64132
 3p ,3,1, 3d ,3,2,75.697,2.27276e-08,2.64132
 3p ,3,1, 3d ,9,1,75.7136,1.87009e-17,2.64132
 3p ,3,1, 3d ,7,1,75.7141,2.56814e-15,2.64132
 3p ,3,1, 3d ,5,1,75.7243,8.46732e-07,2.64132
 3p ,3,1, 3d ,11,1,75.7292,3.42427e-26,2.64132
 3p ,3,1, 3d ,3,1,75.7422,3.17632e-07,2.64132
 3p ,3,1, 4s ,5,1,76.4185,3.03743e-11,2.64132
 3p ,3,1, 4s ,3,1,76.4191,4.18349e-11,2.64132
 3p ,3,1, 4d ,1,1,81.4809,1.37467e-11,2.64132
 3p ,1,1, 3d ,1,4,70.8489,5.77797e-09,2.63781
 3p ,1,1, 3d ,5,8,75.0745,8.80683e-18,2.60991
 3p ,1,1, 3d ,1,6,75.0839,1.19566e-12,2.60991
 3p ,1,1, 3d ,3,8,75.0839,5.09435e-10,2.60991
 3p ,1,1, 3d ,7,7,75.0847,9.474059999999999e-20,2.60991
 3p ,1,1, 3d ,5,7,75.0958,6.16119e-17,2.60991
 3p ,1,1, 3d ,7,6,75.0977,7.5777e-19,2.60991
 3p ,1,1, 3d ,1,5,75.0995,2.33795e-09,2.60991
 3p ,1,1, 3d ,3,7,75.1093,4.30295e-09,2.60991
 3p ,1,1, 3d ,5,6,75.437,9.167340000000001e-18,2.60991
 3p ,1,1, 3d ,3,6,75.4406,1.27038e-09,2.60991
 3p ,1,1, 3d ,7,5,75.4465,2.28275e-18,2.60991
 3p ,1,1, 3d ,5,5,75.4669,2.682e-17,2.60991
 3p ,1,1, 3d ,3,5,75.4679,2.71562e-10,2.60991
 3p ,1,1, 3d ,1,3,75.5645,3.51277e-08,2.60991
 3p ,1,1, 3d ,7,4,75.569,6.6696200000000006e-18,2.60991
 3p ,1,1, 3d ,5,4,75.571,1.38466e-16,2.60991
 3p ,1,1, 3d ,3,4,75.5777,3.88292e-08,2.60991
 3p ,1,1, 3d ,5,3,75.5798,1.97443e-17,2.60991
 3p ,1,1, 3d ,9,3,75.5811,1.03746e-26,2.60991
 3p ,1,1, 3d ,3,3,75.5858,8.36065e-09,2.60991
 3p ,1,1, 3d ,7,3,75.5861,2.1079100000000003e-18,2.60991
 3p ,1,1, 3d ,1,2,75.5901,5.55541e-09,2.60991
 3p ,1,1, 3d ,7,2,75.6789,4.291140000000001e-18,2.60991
 3p ,1,1, 3d ,5,2,75.6794,2.77099e-16,2.60991
 3p ,1,1, 3d ,1,1,75.686,3.83673e-08,2.60991
 3p ,1,1, 3d ,9,2,75.6891,2.5388199999999998e-27,2.60991
 3p ,1,1, 3d ,3,2,75.6904,6.26118e-08,2.60991
 3p ,1,1, 3d ,9,1,75.707,5.540610000000001e-26,2.60991
 3p ,1,1, 3d ,7,1,75.7075,1.16153e-17,2.60991
 3p ,1,1, 3d ,5,1,75.7177,1.50464e-15,2.60991
 3p ,1,1, 3d ,11,1,0.0,0.0,2.60991
 3p ,1,1, 3d ,3,1,75.7356,5.22789e-07,2.60991
 3p ,1,1, 4s ,5,1,76.4119,7.96125e-18,2.60991
 3p ,1,1, 4s ,3,1,76.4125,1.61921e-11,2.60991
 3p ,1,1, 4d ,1,1,81.4743,5.09683e-12,2.60991
 3d ,1,4, 3d ,5,8,4.22566,1.25991e-13,0.0279038
 3d ,1,4, 3d ,1,6,4.23498,2.23388e-13,0.0279038
 3d ,1,4, 3d ,3,8,4.23502,6.89817e-13,0.0279038
 3d ,1,4, 3d ,7,7,4.23586,7.2641e-24,0.0279038
 3d ,1,4, 3d ,5,7,4.24697,8.99996e-13,0.0279038
 3d ,1,4, 3d ,7,6,4.24877,1.5011200000000002e-23,0.0279038
 3d ,1,4, 3d ,1,5,4.25064,2.71292e-15,0.0279038
 3d ,1,4, 3d ,3,7,4.26038,5.91156e-14,0.0279038
 3d ,1,4, 3d ,5,6,4.5881,6.07661e-13,0.0279038
 3d ,1,4, 3d ,3,6,4.59172,1.3494e-12,0.0279038
 3d ,1,4, 3d ,7,5,4.59761,5.93564e-23,0.0279038
 3d ,1,4, 3d ,5,5,4.61806,8.97583e-15,0.0279038
 3d ,1,4, 3d ,3,5,4.61898,1.16263e-13,0.0279038
 3d ,1,4, 3d ,1,3,4.71565,4.55571e-14,0.0279038
 3d ,1,4, 3d ,7,4,4.72008,1.7994600000000002e-24,0.0279038
 3d ,1,4, 3d ,5,4,4.72216,1.03522e-13,0.0279038
 3d ,1,4, 3d ,3,4,4.72877,2.29229e-13,0.0279038
 3d ,1,4, 3d ,5,3,4.73091,4.40465e-14,0.0279038
 3d ,1,4, 3d ,9,3,4.73222,4.542740000000001e-24,0.0279038
 3d ,1,4, 3d ,3,3,4.73688,2.95242e-14,0.0279038
 3d ,1,4, 3d ,7,3,4.73722,4.2603800000000006e-24,0.0279038
 3d ,1,4, 3d ,1,2,4.74122,2.60557e-15,0.0279038
 3d ,1,4, 3d ,7,2,4.82999,7.22447e-25,0.0279038
 3d ,1,4, 3d ,5,2,4.83048,3.48495e-14,0.0279038
 3d ,1,4, 3d ,1,1,4.83711,2.71781e-14,0.0279038
 3d ,1,4, 3d ,9,2,4.84021,9.73913e-25,0.0279038
 3d ,1,4, 3d ,3,2,4.84155,3.52876e-15,0.0279038
 3d ,1,4, 3d ,9,1,4.85815,3.00372e-25,0.0279038
 3d ,1,4, 3d ,7,1,4.85864,3.9696499999999997e-25,0.0279038
 3d ,1,4, 3d ,5,1,4.86883,1.34449e-15,0.0279038
 3d ,1,4, 3d ,11,1,4.87372,1.51396e-35,0.0279038
 3d ,1,4, 3d ,3,1,4.88673,2.4681e-14,0.0279038
 3d ,1,4, 4s ,5,1,5.56301,1.25251e-15,0.0279038
 3d ,1,4, 4s ,3,1,5.56362,9.90282e-16,0.0279038
 3d ,1,4, 4d ,1,1,10.6254,2.85047e-16,0.0279038
 3d ,5,8, 3d ,1,6,0.00931691,6.12085e-12,6.40715e-15
 3d ,5,8, 3d ,3,8,0.00935827,3.42719e-08,8.93539e-16
 3d ,5,8, 3d ,7,7,0.0101983,5.4129e-07,4.00406e-16
 3d ,5,8, 3d ,5,7,0.0213044,1.05304e-06,1.87799e-15
 3d ,5,8, 3d ,7,6,0.0231048,8.02621e-07,4.22536e-16
 3d ,5,8, 3d ,1,5,0.0249799,9.90495e-10,3.12373e-15
 3d ,5,8, 3d ,3,7,0.0347236,2.23964e-07,7.60473e-16
 3d ,5,8, 3d ,5,6,0.362434,2.13965e-05,6.04483e-16
 3d ,5,8, 3d ,3,6,0.366062,0.000890488,1.43292e-15
 3d ,5,8, 3d ,7,5,0.371947,0.000107018,2.36521e-16
 3d ,5,8, 3d ,5,5,0.392403,0.00165961,2.51244e-16
 3d ,5,8, 3d ,3,5,0.393316,0.00107571,4.29061e-16
 3d ,5,8, 3d ,1,3,0.489986,5.69456e-07,6.25758e-15
 3d ,5,8, 3d ,7,4,0.494415,0.00109456,2.22774e-16
 3d ,5,8, 3d ,5,4,0.496497,0.000826053,8.31178e-16
 3d ,5,8, 3d ,3,4,0.503105,0.000377723,4.19341e-16
 3d ,5,8, 3d ,5,3,0.505247,0.000639876,3.65505e-16
 3d ,5,8, 3d ,9,3,0.506563,3.20201e-08,2.23398e-16
 3d ,5,8, 3d ,3,3,0.51122,0.000142738,1.60641e-15
 3d ,5,8, 3d ,7,3,0.511558,4.37323e-05,2.18202e-16
