Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
5876 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 1 	   	  	 0.605322 	 2.71947e-14 	 1.64616e-14 	 1.73637e-05
5877 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 6 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 7 	 1 	   	  	 1.34119 	 2.07123e-14 	 2.77791e-14 	 9.17554e-06
5878 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 6 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 5 	 1 	   	  	 1.34118 	 5.23957e-15 	 7.02721e-15 	 9.17554e-06
5879 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 6 	  	  	 5f 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 7.35747 	 8.72071e-08 	 6.41624e-07 	 9.17554e-06
5880 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	   	  	 0.291369 	 2.5043e-42 	 7.29675e-43 	 0.000137864
5881 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	   	  	 0.35518 	 1.91304e-33 	 6.79474e-34 	 2.0645e-05
5882 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 6 	   	  	 0.355216 	 9.59014e-20 	 3.40657e-20 	 2.06646e-05
5883 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 5 	   	  	 0.355902 	 3.20441e-33 	 1.14046e-33 	 2.06358e-05
5884 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 5 	   	  	 0.356056 	 1.83682e-33 	 6.54011e-34 	 2.06358e-05
5885 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 5 	   	  	 0.356149 	 8.94367e-15 	 3.18528e-15 	 4.53585e-05
5886 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 5 	   	  	 0.356287 	 6.80353e-20 	 2.42401e-20 	 2.06487e-05
5887 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 3 	   	  	 0.472146 	 9.99778e-46 	 4.72041e-46 	 2.33022e-05
5888 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 4 	   	  	 0.484117 	 5.27958e-29 	 2.55593e-29 	 2.06327e-05
5889 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 4 	   	  	 0.484131 	 1.17152e-28 	 5.67169e-29 	 2.11021e-05
5890 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 3 	   	  	 0.484217 	 1.61718e-28 	 7.83066e-29 	 3.29271e-05
5891 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 4 	   	  	 0.484223 	 3.09745e-16 	 1.49986e-16 	 3.22984e-05
5892 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 4 	   	  	 0.484727 	 3.36973e-15 	 1.6334e-15 	 4.80373e-05
5893 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 3 	   	  	 0.484745 	 4.0728e-16 	 1.97427e-16 	 2.0653e-05
5894 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 3 	   	  	 0.48485 	 6.4862e-30 	 3.14483e-30 	 2.29632e-05
5895 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 3 	   	  	 0.485217 	 6.2012e-16 	 3.00893e-16 	 3.27412e-05
5896 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 3 	   	  	 0.48523 	 1.21785e-15 	 5.90937e-16 	 2.96512e-05
5897 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 2 	   	  	 0.603057 	 1.09019e-30 	 6.57447e-31 	 2.07014e-05
5898 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 2 	   	  	 0.603098 	 7.44143e-32 	 4.48791e-32 	 2.06324e-05
5899 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 1 	   	  	 0.603336 	 3.60261e-31 	 2.17358e-31 	 2.06324e-05
5900 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 2 	   	  	 0.603384 	 2.02738e-43 	 1.22329e-43 	 2.06324e-05
5901 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 2 	   	  	 0.603501 	 3.22719e-20 	 1.94761e-20 	 2.06712e-05
5902 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 1 	   	  	 0.603703 	 6.30538e-31 	 3.80658e-31 	 2.06371e-05
5903 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 2 	   	  	 0.604132 	 8.58578e-15 	 5.18694e-15 	 4.31407e-05
5904 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 1 	   	  	 0.604242 	 7.87983e-44 	 4.76132e-44 	 2.06324e-05
5905 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 1 	   	  	 0.604314 	 5.24633e-19 	 3.17043e-19 	 2.06383e-05
5906 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 13 	 1 	   	  	 0.604527 	 8.29886e-44 	 5.01688e-44 	 2.06324e-05
5907 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 2 	   	  	 0.604698 	 5.67678e-15 	 3.43274e-15 	 7.95063e-05
5908 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 1 	   	  	 0.60489 	 1.14316e-14 	 6.91486e-15 	 2.54731e-05
5909 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 1 	   	  	 0.605242 	 1.94251e-14 	 1.17569e-14 	 2.88206e-05
5910 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 7 	 1 	   	  	 1.34111 	 8.85895e-39 	 1.18808e-38 	 2.06324e-05
5911 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 5 	 1 	   	  	 1.3411 	 5.76971e-15 	 7.73776e-15 	 2.06324e-05
5912 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	  	  	 5f 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 7.35739 	 3.32502e-08 	 2.44635e-07 	 2.06324e-05
5913 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	   	  	 0.0638113 	 1.09277e-26 	 6.97311e-28 	 0.000117245
5914 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 6 	   	  	 0.0638476 	 7.31386e-41 	 4.66972e-42 	 0.000117264
5915 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 5 	   	  	 0.0645329 	 1.34527e-20 	 8.68142e-22 	 0.000117235
5916 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 5 	   	  	 0.0646878 	 1.33705e-26 	 8.64908e-28 	 0.000117235
5917 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 5 	   	  	 0.0647801 	 4.1136e-43 	 2.66479e-44 	 0.000141958
5918 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 5 	   	  	 0.0649181 	 2.68327e-40 	 1.74193e-41 	 0.000117248
5919 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 3 	   	  	 0.180777 	 9.2252e-22 	 1.6677e-22 	 0.000119902
5920 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 4 	   	  	 0.192748 	 2.17223e-19 	 4.18693e-20 	 0.000117232
5921 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 4 	   	  	 0.192762 	 1.24941e-20 	 2.40839e-21 	 0.000117702
5922 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 3 	   	  	 0.192848 	 2.03407e-20 	 3.92266e-21 	 0.000129527
5923 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 4 	   	  	 0.192854 	 2.40217e-34 	 4.63268e-35 	 0.000128898
5924 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 4 	   	  	 0.193359 	 2.522e-35 	 4.87651e-36 	 0.000144637
5925 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 3 	   	  	 0.193376 	 3.69693e-34 	 7.14898e-35 	 0.000117253
5926 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 3 	   	  	 0.193482 	 2.71783e-20 	 5.25851e-21 	 0.000119563
5927 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 3 	   	  	 0.193848 	 5.1879e-49 	 1.00566e-49 	 0.000129341
5928 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 3 	   	  	 0.193862 	 1.67645e-35 	 3.25e-36 	 0.000126251
5929 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 2 	   	  	 0.311689 	 7.1525e-23 	 2.22936e-23 	 0.000117301
5930 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 2 	   	  	 0.311729 	 4.94203e-21 	 1.54057e-21 	 0.000117232
5931 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 1 	   	  	 0.311968 	 1.88628e-21 	 5.88459e-22 	 0.000117232
5932 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 2 	   	  	 0.312015 	 1.52507e-20 	 4.75845e-21 	 0.000117232
5933 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 2 	   	  	 0.312132 	 1.22797e-34 	 3.83289e-35 	 0.000117271
5934 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 1 	   	  	 0.312334 	 1.44883e-21 	 4.52519e-22 	 0.000117237
5935 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 2 	   	  	 0.312763 	 7.51397e-37 	 2.35009e-37 	 0.00013974
5936 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 1 	   	  	 0.312873 	 3.62304e-21 	 1.13355e-21 	 0.000117232
5937 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 1 	   	  	 0.312946 	 1.17863e-34 	 3.68848e-35 	 0.000117238
5938 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 13 	 1 	   	  	 0.313158 	 2.42751e-21 	 7.60194e-22 	 0.000117232
5939 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 2 	   	  	 0.313329 	 1.20008e-48 	 3.7602e-49 	 0.000176106
5940 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 1 	   	  	 0.313521 	 2.35572e-35 	 7.38568e-36 	 0.000122073
5941 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 1 	   	  	 0.313873 	 8.67451e-50 	 2.72269e-50 	 0.00012542
5942 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 7 	 1 	   	  	 1.04974 	 1.60619e-20 	 1.68608e-20 	 0.000117232
5943 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 5 	 1 	   	  	 1.04973 	 3.33828e-38 	 3.50429e-38 	 0.000117232
5944 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	  	  	 5f 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 7.06602 	 5.17063e-31 	 3.65358e-30 	 0.000117232
5945 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 6 	   	  	 3.63007e-05 	 3.50396e-22 	 1.27196e-26 	 4.47263e-08
5946 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 5 	   	  	 0.000721572 	 1.29503e-18 	 9.34457e-22 	 1.59793e-08
5947 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 5 	   	  	 0.000876483 	 6.82832e-19 	 5.98491e-22 	 1.59897e-08
5948 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 5 	   	  	 0.000968795 	 3.89316e-23 	 3.77167e-26 	 2.47387e-05
5949 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 5 	   	  	 0.00110676 	 8.51259e-18 	 9.42139e-21 	 2.88982e-08
5950 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 3 	   	  	 0.116966 	 3.74795e-17 	 4.38383e-18 	 2.68234e-06
5951 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 4 	   	  	 0.128937 	 3.03188e-11 	 3.90922e-12 	 1.28548e-08
5952 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 4 	   	  	 0.128951 	 1.46142e-14 	 1.88452e-15 	 4.82287e-07
5953 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 3 	   	  	 0.129037 	 2.34376e-11 	 3.02432e-12 	 1.23073e-05
5954 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 4 	   	  	 0.129043 	 4.87397e-13 	 6.28952e-14 	 1.16786e-05
5955 	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 4 	   	  	 0.129547 	 8.48947e-18 	 1.09979e-18 	 2.74175e-05
