Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
80 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 5 	   	  	 8.97850480992E+03 	 4.4605e-10 	 4.00486e-06 	 1.38416
81 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 5 	   	  	 8.97850527810E+03 	 1.60987e-08 	 0.000144542 	 1.38416
82 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 3 	   	  	 8.97861205411E+03 	 1.20363e-06 	 0.0108069 	 1.38416
83 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 3 	   	  	 8.97861677120E+03 	 2.23528e-07 	 0.00200697 	 1.38503
84 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 5 	   	  	 8.97862061923E+03 	 1.19734e-06 	 0.0107505 	 1.38416
85 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 4 	   	  	 8.97862158011E+03 	 9.71865e-07 	 0.00872601 	 1.38416
86 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 4 	   	  	 8.97862233801E+03 	 1.40901e-07 	 0.0012651 	 1.38416
87 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 4 	   	  	 8.97862459239E+03 	 1.89727e-07 	 0.00170349 	 1.38416
88 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 3 	   	  	 8.97862497633E+03 	 1.0022e-06 	 0.00899838 	 1.38416
89 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 3 	   	  	 8.97862823548E+03 	 6.33842e-07 	 0.00569103 	 1.38416
90 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 3 	   	  	 8.97862825975E+03 	 2.60161e-07 	 0.00233589 	 1.38416
91 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 2 	   	  	 8.97862985894E+03 	 2.32187e-07 	 0.00208472 	 1.38416
92 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 2 	   	  	 8.97873395901E+03 	 3.64475e-08 	 0.000327252 	 1.38416
93 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 2 	   	  	 8.97873417890E+03 	 2.1953e-08 	 0.00019711 	 1.38416
94 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 1 	   	  	 8.97873468415E+03 	 1.70478e-10 	 1.53068e-06 	 1.38416
95 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 2 	   	  	 8.97873890148E+03 	 5.27327e-08 	 0.000473473 	 1.38416
96 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 2 	   	  	 8.97873892613E+03 	 1.32861e-08 	 0.000119292 	 1.38416
97 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 1 	   	  	 8.97874870962E+03 	 5.84165e-10 	 5.24507e-06 	 1.38416
98 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 1 	   	  	 8.97874945752E+03 	 8.35925e-09 	 7.50556e-05 	 1.38416
99 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 1 	   	  	 8.97875356558E+03 	 4.44114e-09 	 3.98759e-05 	 1.38416
100 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 11 	 1 	   	  	 8.97875587946E+03 	 1.05427e-09 	 9.46603e-06 	 1.38416
101 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 1 	   	  	 8.97876112379E+03 	 2.61739e-09 	 2.35009e-05 	 1.38416
102 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 6 	   	  	 8.97879692756E+03 	 4.03583e-11 	 3.62369e-07 	 1.38416
103 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5d)1        	 5 	 1 	   	  	 8.97946939793E+03 	 3.69356e-12 	 3.31662e-08 	 1.38416
104 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5d)1        	 3 	 1 	   	  	 8.97946972416E+03 	 9.06135e-13 	 8.13661e-09 	 1.38416
105 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 3 	  	  	 5d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 8.98518710110E+03 	 5.94147e-09 	 5.33852e-05 	 1.38416
106 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 2 	   	  	 8.13863065127E-02 	 1.12547e-23 	 9.15978e-25 	 2.98968
107 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 2 	   	  	 8.14486798852E-02 	 1.14405e-22 	 9.31814e-24 	 2.99094
108 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 7 	 1 	   	  	 1.00412291506E-01 	 5.61077e-23 	 5.6339e-24 	 3.0222
109 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 5 	 1 	   	  	 1.00559232823E-01 	 3.96277e-21 	 3.98493e-22 	 2.96847
110 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 1 	   	  	 1.00656335500E-01 	 1.55416e-20 	 1.56436e-21 	 2.90032
111 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 1 	 1 	   	  	 1.00711756128E-01 	 4.81492e-21 	 4.84919e-22 	 2.87831
112 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 3 	   	  	 7.87962754206E+03 	 1.90943e-10 	 1.50456e-06 	 7.67051
113 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 3 	   	  	 7.87962777224E+03 	 1.2779e-11 	 1.00694e-07 	 7.9106
114 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 2 	   	  	 7.87977032659E+03 	 2.079e-09 	 1.6382e-05 	 7.92165
115 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 2 	   	  	 7.87977038888E+03 	 1.02769e-08 	 8.09796e-05 	 8.08829
116 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 7 	 1 	   	  	 7.87979133212E+03 	 2.52735e-16 	 1.9915e-12 	 7.25957
117 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 1 	   	  	 7.87979146935E+03 	 9.12086e-09 	 7.18705e-05 	 8.01855
118 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 1 	   	  	 7.87979156088E+03 	 8.6881e-09 	 6.84604e-05 	 7.67484
119 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 1 	 1 	   	  	 7.87979161326E+03 	 4.83146e-09 	 3.80709e-05 	 7.43645
120 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 7 	 3 	   	  	 8.02340090166E+03 	 2.0422e-08 	 0.000163854 	 16.5491
121 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 7 	   	  	 8.02712708629E+03 	 0.00109689 	 8.80488 	 2.14984
122 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 7 	   	  	 8.02712722727E+03 	 0.00403675 	 32.4035 	 2.14269
123 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 1 	 4 	   	  	 8.02714816172E+03 	 0.00202347 	 16.2427 	 2.08126
124 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 6 	   	  	 8.02714895205E+03 	 0.00354192 	 28.4315 	 2.13262
125 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 7 	 4 	   	  	 8.02714951353E+03 	 1.64557e-17 	 1.32092e-13 	 2.11381
126 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 6 	   	  	 8.02714975506E+03 	 0.00380082 	 30.5098 	 2.07854
127 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 5 	   	  	 8.02718590374E+03 	 5.53242e-06 	 0.0444098 	 2.15297
128 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 5 	   	  	 8.02718604285E+03 	 0.00018463 	 1.48206 	 2.1146
129 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 1 	 3 	   	  	 8.02782357791E+03 	 2.13282e-07 	 0.00171219 	 2.09216
130 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 4 	   	  	 8.04716193571E+03 	 0.00572187 	 46.0448 	 2.16948
131 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 4 	   	  	 8.04716252830E+03 	 0.00733228 	 59.004 	 2.14975
132 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 3 	   	  	 8.04717423140E+03 	 0.00178021 	 14.3257 	 2.16679
133 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 3 	   	  	 8.04717568383E+03 	 0.00748218 	 60.2104 	 2.18162
134 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 1 	 2 	   	  	 8.04724119333E+03 	 0.00011476 	 0.923501 	 2.17269
135 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 2 	   	  	 8.04724144686E+03 	 0.000138071 	 1.11109 	 2.17541
136 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 2 	   	  	 8.04724209860E+03 	 5.32912e-05 	 0.428847 	 2.17603
137 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 7 	 2 	   	  	 8.04724246055E+03 	 3.52835e-07 	 0.00283935 	 2.16965
138 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 7 	 1 	   	  	 8.04725783954E+03 	 2.27769e-07 	 0.00183292 	 2.16146
139 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 1 	   	  	 8.04725820528E+03 	 4.14516e-05 	 0.333572 	 2.16193
140 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 9 	 1 	   	  	 0 	 0 	 0 	 2.14583
141 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 1 	   	  	 8.04725905249E+03 	 3.58191e-05 	 0.288246 	 2.13001
142 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5d)1  	 1 	 1 	   	  	 8.04725978456E+03 	 7.42665e-06 	 0.0597642 	 2.11159
143 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 7 	 4 	   	  	 8.18154208711E+03 	 4.57177e-15 	 3.74041e-11 	 159.486
144 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 3 	   	  	 8.84777745243E+03 	 1.93774e-13 	 1.71447e-09 	 4.55398
145 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 3 	   	  	 8.85398910837E+03 	 3.32544e-13 	 2.94434e-09 	 4.01144
146 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 2 	   	  	 8.85416060822E+03 	 1.50019e-12 	 1.32829e-08 	 4.47554
147 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 2 	   	  	 8.85416067705E+03 	 3.9276e-11 	 3.47756e-07 	 4.33968
148 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 7 	 1 	   	  	 8.85418144668E+03 	 2.8459e-18 	 2.51981e-14 	 4.30651
149 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 5 	 1 	   	  	 8.85418158094E+03 	 3.4049e-11 	 3.01476e-07 	 4.36234
150 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 3 	 1 	   	  	 8.85418167547E+03 	 5.80871e-12 	 5.14314e-08 	 4.4731
151 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5d)1  	 1 	 1 	   	  	 8.85418173173E+03 	 1.03018e-14 	 9.1214e-11 	 4.62741
152 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 1 	 4 	   	  	 8.90025536889E+03 	 3.60352e-09 	 3.20722e-05 	 3.72314
153 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 7 	   	  	 8.90034737441E+03 	 0.000192497 	 1.71329 	 4.09352
154 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 7 	   	  	 8.90034775640E+03 	 0.000611882 	 5.44596 	 4.07929
155 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 6 	   	  	 8.90036613602E+03 	 0.00052164 	 4.64279 	 3.88608
156 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 6 	   	  	 8.90036780911E+03 	 0.000603724 	 5.37337 	 3.96636
157 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 5 	   	  	 8.90050347928E+03 	 3.5444e-07 	 0.00315469 	 4.24691
158 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 5 	   	  	 8.90050427777E+03 	 3.38708e-06 	 0.0301467 	 4.18764
159 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 4 	   	  	 8.90276807215E+03 	 0.00056838 	 5.06016 	 3.93681
