Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 3d ,7,8, 3d ,1,3,0.00415151811425,1.15515e-40,2.75497e-05
 3d ,7,8, 3d ,7,6,0.357564531934,8.14858e-15,4.46921e-06
 3d ,7,8, 3d ,5,6,0.357611028665,9.17277e-14,4.49529e-06
 3d ,7,8, 3d ,9,5,0.358984161509,3.53348e-15,4.46089e-06
 3d ,7,8, 3d ,7,5,0.359178901123,6.28071e-14,4.46461e-06
 3d ,7,8, 3d ,3,5,0.359473984171,1.6846099999999999e-21,3.5996e-05
 3d ,7,8, 3d ,5,5,0.359643710791,2.69012e-15,4.47764e-06
 3d ,7,8, 3d ,9,4,0.486640148513,7.7568e-16,4.46109e-06
 3d ,7,8, 3d ,7,4,0.486658351989,8.76518e-14,4.7946e-06
 3d ,7,8, 3d ,7,3,0.486832065883,1.56595e-15,2.34486e-05
 3d ,7,8, 3d ,5,4,0.486840033438,2.37547e-14,2.24426e-05
 3d ,7,8, 3d ,3,4,0.487827179039,1.38451e-16,3.86254e-05
 3d ,7,8, 3d ,5,3,0.487848729554,8.63896e-16,4.48394e-06
 3d ,7,8, 3d ,9,3,0.488047113203,1.65689e-14,1.07364e-05
 3d ,7,8, 3d ,3,3,0.488803141924,5.05824e-18,1.58935e-05
 3d ,7,8, 3d ,7,2,0.605343375521,2.26464e-13,4.46081e-06
 3d ,7,8, 3d ,9,2,0.605439340516,3.79695e-13,4.46081e-06
 3d ,7,8, 3d ,9,1,0.605708513532,1.9522e-13,4.46081e-06
 3d ,7,8, 3d ,11,2,0.605825373018,3.0064800000000003e-19,4.46081e-06
 3d ,7,8, 3d ,5,2,0.60620078205,3.86396e-14,4.46081e-06
 3d ,7,8, 3d ,7,1,0.606438791695,4.44568e-16,4.46081e-06
 3d ,7,8, 3d ,3,2,0.607438028638,2.25163e-18,4.46086e-06
 3d ,7,8, 3d ,5,1,0.607648024942,2.5859e-16,4.46081e-06
 3d ,7,8, 3d ,11,1,0.607651249259,3.73412e-18,4.46081e-06
 3d ,7,8, 3d ,13,1,0.608013793956,1.63558e-30,4.46081e-06
 3d ,7,8, 3d ,1,2,0.608560134538,1.98458e-30,4.46093e-06
 3d ,7,8, 3d ,3,1,0.608767560537,2.0439499999999997e-20,4.46082e-06
 3d ,7,8, 3d ,1,1,0.609431820916,1.86264e-33,4.46084e-06
 3d ,7,8, 4s ,7,1,1.34398722981,2.33763e-14,4.46081e-06
 3d ,7,8, 4s ,5,1,1.34398351311,8.45469e-14,4.46081e-06
 3d ,7,8, 4f ,1,1,7.05412810993,2.46086e-21,4.46081e-06
 3d ,9,7, 3d ,5,8,0.000343934812546,2.66795e-27,0.00019341
 3d ,9,7, 3d ,7,7,0.000431689555641,4.30763e-21,0.000188948
 3d ,9,7, 3d ,11,3,0.000626761884195,4.83185e-23,0.000122739
 3d ,9,7, 3d ,3,7,0.00202790804558,3.56629e-41,1.77034e-06
 3d ,9,7, 3d ,5,7,0.00204137783571,8.28489e-23,6.72628e-07
 3d ,9,7, 3d ,9,6,0.00240041668814,4.5358299999999996e-20,0.000116598
 3d ,9,7, 3d ,3,6,0.00391116739221,6.271429999999999e-39,9.64484e-06
 3d ,9,7, 3d ,1,3,0.00401624740629,1.19452e-43,2.31717e-05
 3d ,9,7, 3d ,7,6,0.357429261226,7.12253e-12,9.12043e-08
 3d ,9,7, 3d ,5,6,0.357475757957,2.80568e-18,1.17279e-07
 3d ,9,7, 3d ,9,5,0.358848890801,4.27013e-12,8.28797e-08
 3d ,9,7, 3d ,7,5,0.359043630415,1.50316e-15,8.66069e-08
 3d ,9,7, 3d ,3,5,0.359338713463,3.40137e-31,3.1618e-05
 3d ,9,7, 3d ,5,5,0.359508440083,9.75414e-19,9.96295e-08
 3d ,9,7, 3d ,9,4,0.486504877805,9.74943e-12,8.30841e-08
 3d ,9,7, 3d ,7,4,0.486523081281,1.46484e-14,4.16589e-07
 3d ,9,7, 3d ,7,3,0.486696795175,1.70044e-12,1.90706e-05
 3d ,9,7, 3d ,5,4,0.48670476273,3.88917e-15,1.80646e-05
 3d ,9,7, 3d ,3,4,0.487691908331,6.3652100000000006e-28,3.42474e-05
 3d ,9,7, 3d ,5,3,0.487713458846,1.32991e-14,1.05936e-07
 3d ,9,7, 3d ,9,3,0.487911842495,5.15228e-15,6.35838e-06
 3d ,9,7, 3d ,3,3,0.488667871217,1.3664899999999999e-27,1.15155e-05
 3d ,9,7, 3d ,7,2,0.605208104813,6.49662e-13,8.28031e-08
 3d ,9,7, 3d ,9,2,0.605304069808,9.37846e-12,8.28031e-08
 3d ,9,7, 3d ,9,1,0.605573242824,6.00781e-12,8.28031e-08
 3d ,9,7, 3d ,11,2,0.605690102311,3.86802e-11,8.28031e-08
 3d ,9,7, 3d ,5,2,0.606065511342,9.559310000000001e-18,8.28031e-08
 3d ,9,7, 3d ,7,1,0.606303520988,1.96829e-12,8.28031e-08
 3d ,9,7, 3d ,3,2,0.60730275793,2.05703e-29,8.28484e-08
 3d ,9,7, 3d ,5,1,0.607512754234,1.89827e-16,8.28031e-08
 3d ,9,7, 3d ,11,1,0.607515978551,2.50265e-14,8.28031e-08
 3d ,9,7, 3d ,13,1,0.607878523248,2.51274e-16,8.28031e-08
 3d ,9,7, 3d ,1,2,0.60842486383,4.52149e-31,8.29207e-08
 3d ,9,7, 3d ,3,1,0.608632289829,7.323560000000001e-29,8.28162e-08
 3d ,9,7, 3d ,1,1,0.609296550208,1.29096e-31,8.28296e-08
 3d ,9,7, 4s ,7,1,1.34385195911,6.9368e-12,8.28031e-08
 3d ,9,7, 4s ,5,1,1.3438482424,3.29398e-13,8.28031e-08
 3d ,9,7, 4f ,1,1,7.05399283922,2.94881e-28,8.28031e-08
 3d ,5,8, 3d ,7,7,8.7754743095e-05,3.87924e-25,0.000382192
 3d ,5,8, 3d ,11,3,0.00028282707165,1.23186e-50,0.000315983
 3d ,5,8, 3d ,3,7,0.00168397323303,1.83327e-24,0.000195015
 3d ,5,8, 3d ,5,7,0.00169744302317,1.4092e-23,0.000193917
 3d ,5,8, 3d ,9,6,0.0020564818756,1.58262e-26,0.000309842
 3d ,5,8, 3d ,3,6,0.00356723257966,2.47481e-25,0.000202889
 3d ,5,8, 3d ,1,3,0.00367231259375,2.89681e-25,0.000216416
 3d ,5,8, 3d ,7,6,0.357085326414,9.68881e-17,0.000193335
 3d ,5,8, 3d ,5,6,0.357131823144,1.61708e-15,0.000193361
 3d ,5,8, 3d ,9,5,0.358504955988,3.15211e-21,0.000193327
 3d ,5,8, 3d ,7,5,0.358699695603,2.91356e-16,0.000193331
 3d ,5,8, 3d ,3,5,0.35899477865,7.49609e-16,0.000224862
 3d ,5,8, 3d ,5,5,0.359164505271,1.51793e-16,0.000193344
 3d ,5,8, 3d ,9,4,0.486160942993,1.4117600000000001e-18,0.000193327
 3d ,5,8, 3d ,7,4,0.486179146468,5.70286e-16,0.000193661
 3d ,5,8, 3d ,7,3,0.486352860362,7.5921e-18,0.000212315
 3d ,5,8, 3d ,5,4,0.486360827918,6.11376e-16,0.000211309
 3d ,5,8, 3d ,3,4,0.487347973518,4.88522e-16,0.000227492
 3d ,5,8, 3d ,5,3,0.487369524033,2.51235e-17,0.00019335
 3d ,5,8, 3d ,9,3,0.487567907682,2.5110300000000003e-18,0.000199603
 3d ,5,8, 3d ,3,3,0.488323936404,2.8373100000000004e-18,0.00020476
 3d ,5,8, 3d ,7,2,0.60486417,7.66535e-15,0.000193327
 3d ,5,8, 3d ,9,2,0.604960134996,1.8217000000000001e-19,0.000193327
 3d ,5,8, 3d ,9,1,0.605229308011,1.20455e-19,0.000193327
 3d ,5,8, 3d ,11,2,0.605346167498,2.5944700000000002e-33,0.000193327
 3d ,5,8, 3d ,5,2,0.605721576529,4.93431e-15,0.000193327
 3d ,5,8, 3d ,7,1,0.605959586175,5.73556e-16,0.000193327
 3d ,5,8, 3d ,3,2,0.606958823118,1.19522e-15,0.000193327
 3d ,5,8, 3d ,5,1,0.607168819422,1.71457e-16,0.000193327
 3d ,5,8, 3d ,11,1,0.607172043739,1.08561e-31,0.000193327
 3d ,5,8, 3d ,13,1,0.607534588436,8.78655e-35,0.000193327
 3d ,5,8, 3d ,1,2,0.608080929017,4.46808e-21,0.000193327
 3d ,5,8, 3d ,3,1,0.608288355017,6.93557e-18,0.000193327
 3d ,5,8, 3d ,1,1,0.608952615396,1.32303e-21,0.000193327
 3d ,5,8, 4s ,7,1,1.34350802429,3.45118e-16,0.000193327
 3d ,5,8, 4s ,5,1,1.34350430759,1.51924e-15,0.000193327
 3d ,5,8, 4f ,1,1,7.05364890441,2.5347199999999997e-20,0.000193327
 3d ,7,7, 3d ,11,3,0.000195072328555,1.58228e-31,0.000311521
 3d ,7,7, 3d ,3,7,0.00159621848993,5.78938e-27,0.000190553
 3d ,7,7, 3d ,5,7,0.00160968828007,1.75617e-23,0.000189455
 3d ,7,7, 3d ,9,6,0.0019687271325,3.23525e-25,0.00030538
 3d ,7,7, 3d ,3,6,0.00347947783657,4.78446e-25,0.000198427
 3d ,7,7, 3d ,1,3,0.00358455785065,1.2102000000000001e-45,0.000211954
 3d ,7,7, 3d ,7,6,0.356997571671,2.20116e-15,0.000188873
 3d ,7,7, 3d ,5,6,0.357044068401,3.48161e-16,0.000188899
 3d ,7,7, 3d ,9,5,0.358417201245,3.13115e-16,0.000188865
 3d ,7,7, 3d ,7,5,0.35861194086,3.3216e-17,0.000188869
 3d ,7,7, 3d ,3,5,0.358907023907,1.3901399999999998e-21,0.0002204
 3d ,7,7, 3d ,5,5,0.359076750528,1.05583e-15,0.000188882
 3d ,7,7, 3d ,9,4,0.48607318825,7.65532e-16,0.000188865
 3d ,7,7, 3d ,7,4,0.486091391725,2.25893e-16,0.000189199
 3d ,7,7, 3d ,7,3,0.486265105619,1.59186e-15,0.000207853
 3d ,7,7, 3d ,5,4,0.486273073175,2.80136e-17,0.000206847
 3d ,7,7, 3d ,3,4,0.487260218775,3.48107e-18,0.00022303
 3d ,7,7, 3d ,5,3,0.48728176929,6.9734e-16,0.000188888
 3d ,7,7, 3d ,9,3,0.487480152939,7.648610000000001e-18,0.000195141
 3d ,7,7, 3d ,3,3,0.488236181661,5.10064e-18,0.000200298
 3d ,7,7, 3d ,7,2,0.604776415257,3.46108e-16,0.000188865
 3d ,7,7, 3d ,9,2,0.604872380253,2.45354e-15,0.000188865
 3d ,7,7, 3d ,9,1,0.605141553268,8.7776e-15,0.000188865
 3d ,7,7, 3d ,11,2,0.605258412755,3.60231e-19,0.000188865
 3d ,7,7, 3d ,5,2,0.605633821786,2.67414e-16,0.000188865
 3d ,7,7, 3d ,7,1,0.605871831432,6.57275e-15,0.000188865
 3d ,7,7, 3d ,3,2,0.606871068375,1.27694e-21,0.000188865
 3d ,7,7, 3d ,5,1,0.607081064679,1.47313e-15,0.000188865
 3d ,7,7, 3d ,11,1,0.607084288996,9.43212e-21,0.000188865
 3d ,7,7, 3d ,13,1,0.607446833693,1.78062e-31,0.000188865
 3d ,7,7, 3d ,1,2,0.607993174274,5.92515e-32,0.000188865
 3d ,7,7, 3d ,3,1,0.608200600274,1.8349399999999998e-20,0.000188865
 3d ,7,7, 3d ,1,1,0.608864860653,8.17238e-32,0.000188865
 3d ,7,7, 4s ,7,1,1.34342026955,1.99267e-15,0.000188865
 3d ,7,7, 4s ,5,1,1.34341655285,5.51585e-16,0.000188865
 3d ,7,7, 4f ,1,1,7.05356114966,4.16795e-20,0.000188865
 3d ,11,3, 3d ,3,7,0.00140114616138,1.4180199999999998e-51,0.000124344
 3d ,11,3, 3d ,5,7,0.00141461595152,1.79446e-45,0.000123246
 3d ,11,3, 3d ,9,6,0.00177365480395,8.10336e-21,0.000239171
 3d ,11,3, 3d ,3,6,0.00328440550801,2.45918e-48,0.000132218
 3d ,11,3, 3d ,1,3,0.0033894855221,5.17615e-67,0.000145745
 3d ,11,3, 3d ,7,6,0.356802499342,1.44488e-20,0.000122664
 3d ,11,3, 3d ,5,6,0.356848996072,1.46153e-34,0.00012269
 3d ,11,3, 3d ,9,5,0.358222128917,9.1305e-15,0.000122656
 3d ,11,3, 3d ,7,5,0.358416868531,1.98128e-22,0.00012266
 3d ,11,3, 3d ,3,5,0.358711951579,1.86169e-36,0.000154191
 3d ,11,3, 3d ,5,5,0.358881678199,9.429340000000001e-34,0.000122673
 3d ,11,3, 3d ,9,4,0.485878115921,8.73982e-16,0.000122656
 3d ,11,3, 3d ,7,4,0.485896319397,2.01679e-18,0.00012299
 3d ,11,3, 3d ,7,3,0.486070033291,4.65758e-18,0.000141644
 3d ,11,3, 3d ,5,4,0.486078000846,3.2071099999999997e-31,0.000140638
 3d ,11,3, 3d ,3,4,0.487065146447,2.47985e-32,0.000156821
 3d ,11,3, 3d ,5,3,0.487086696961,5.81808e-31,0.000122679
 3d ,11,3, 3d ,9,3,0.487285080611,8.66379e-18,0.000128932
 3d ,11,3, 3d ,3,3,0.488041109332,1.59095e-32,0.000134089
 3d ,11,3, 3d ,7,2,0.604581342928,1.17634e-19,0.000122656
 3d ,11,3, 3d ,9,2,0.604677307924,4.91235e-16,0.000122656
 3d ,11,3, 3d ,9,1,0.60494648094,1.89832e-16,0.000122656
 3d ,11,3, 3d ,11,2,0.605063340426,6.89155e-15,0.000122656
 3d ,11,3, 3d ,5,2,0.605438749458,1.9321600000000001e-32,0.000122656
 3d ,11,3, 3d ,7,1,0.605676759103,4.45751e-19,0.000122656
 3d ,11,3, 3d ,3,2,0.606675996046,6.97193e-33,0.000122656
 3d ,11,3, 3d ,5,1,0.60688599235,2.3659400000000002e-32,0.000122656
 3d ,11,3, 3d ,11,1,0.606889216667,9.44305e-17,0.000122656
 3d ,11,3, 3d ,13,1,0.607251761364,3.77998e-14,0.000122656
 3d ,11,3, 3d ,1,2,0.607798101946,5.317399999999999e-46,0.000122656
 3d ,11,3, 3d ,3,1,0.608005527945,8.63976e-33,0.000122656
 3d ,11,3, 3d ,1,1,0.608669788324,2.52033e-46,0.000122656
 3d ,11,3, 4s ,7,1,1.34322519722,5.8193e-15,0.000122656
 3d ,11,3, 4s ,5,1,1.34322148052,8.58686e-33,0.000122656
 3d ,11,3, 4f ,1,1,7.05336607734,5.18725e-31,0.000122656
 3d ,3,7, 3d ,5,7,1.34697901363e-05,1.15036e-25,2.27737e-06
 3d ,3,7, 3d ,9,6,0.000372508642566,9.72516e-48,0.000118203
 3d ,3,7, 3d ,3,6,0.00188325934663,1.06381e-21,1.12496e-05
 3d ,3,7, 3d ,1,3,0.00198833936072,1.27879e-22,2.47764e-05
 3d ,3,7, 3d ,7,6,0.355401353181,2.66233e-19,1.69594e-06
 3d ,3,7, 3d ,5,6,0.355447849911,6.80034e-14,1.72202e-06
 3d ,3,7, 3d ,9,5,0.356820982755,2.56945e-32,1.68762e-06
 3d ,3,7, 3d ,7,5,0.35701572237,6.949339999999999e-21,1.69134e-06
 3d ,3,7, 3d ,3,5,0.357310805417,1.26487e-13,3.32227e-05
 3d ,3,7, 3d ,5,5,0.357480532038,2.55894e-14,1.70437e-06
 3d ,3,7, 3d ,9,4,0.48447696976,3.72971e-29,1.68782e-06
 3d ,3,7, 3d ,7,4,0.484495173235,5.9515e-16,2.02133e-06
 3d ,3,7, 3d ,7,3,0.484668887129,1.92361e-16,2.06753e-05
 3d ,3,7, 3d ,5,4,0.484676854685,6.23673e-14,1.96693e-05
 3d ,3,7, 3d ,3,4,0.485664000285,4.13234e-15,3.58521e-05
 3d ,3,7, 3d ,5,3,0.4856855508,3.1441e-16,1.71067e-06
 3d ,3,7, 3d ,9,3,0.485883934449,3.39446e-29,7.96312e-06
 3d ,3,7, 3d ,3,3,0.486639963171,7.63091e-15,1.31202e-05
 3d ,3,7, 3d ,7,2,0.603180196767,2.554e-17,1.68754e-06
 3d ,3,7, 3d ,9,2,0.603276161763,4.2580300000000005e-30,1.68754e-06
 3d ,3,7, 3d ,9,1,0.603545334778,9.01022e-30,1.68754e-06
 3d ,3,7, 3d ,11,2,0.603662194265,1.22702e-31,1.68754e-06
 3d ,3,7, 3d ,5,2,0.604037603296,4.33342e-13,1.68754e-06
 3d ,3,7, 3d ,7,1,0.604275612942,7.3863000000000005e-19,1.68754e-06
 3d ,3,7, 3d ,3,2,0.605274849885,4.0404e-13,1.68759e-06
 3d ,3,7, 3d ,5,1,0.605484846189,7.35008e-14,1.68754e-06
 3d ,3,7, 3d ,11,1,0.605488070506,7.157790000000001e-32,1.68754e-06
 3d ,3,7, 3d ,13,1,0.605850615203,2.1563100000000002e-44,1.68754e-06
 3d ,3,7, 3d ,1,2,0.606396955784,1.38763e-13,1.68766e-06
 3d ,3,7, 3d ,3,1,0.606604381784,5.19819e-14,1.68755e-06
 3d ,3,7, 3d ,1,1,0.607268642163,5.95233e-15,1.68757e-06
 3d ,3,7, 4s ,7,1,1.34182405106,2.54817e-14,1.68754e-06
 3d ,3,7, 4s ,5,1,1.34182033436,1.15996e-13,1.68754e-06
 3d ,3,7, 4f ,1,1,7.05196493117,2.43472e-08,1.68754e-06
 3d ,5,7, 3d ,9,6,0.00035903885243,7.87788e-30,0.000117105
 3d ,5,7, 3d ,3,6,0.0018697895565,5.31775e-21,1.01519e-05
 3d ,5,7, 3d ,1,3,0.00197486957058,8.15016e-24,2.36787e-05
 3d ,5,7, 3d ,7,6,0.355387883391,2.86845e-13,5.98226e-07
 3d ,5,7, 3d ,5,6,0.355434380121,4.39623e-14,6.24301e-07
 3d ,5,7, 3d ,9,5,0.356807512965,2.33314e-19,5.89902e-07
 3d ,5,7, 3d ,7,5,0.357002252579,3.59926e-16,5.93629e-07
 3d ,5,7, 3d ,3,5,0.357297335627,5.45156e-14,3.2125e-05
 3d ,5,7, 3d ,5,5,0.357467062248,5.49128e-13,6.06651e-07
 3d ,5,7, 3d ,9,4,0.48446349997,2.22891e-15,5.90106e-07
 3d ,5,7, 3d ,7,4,0.484481703445,4.87428e-15,9.23611e-07
 3d ,5,7, 3d ,7,3,0.484655417339,2.55287e-13,1.95776e-05
 3d ,5,7, 3d ,5,4,0.484663384894,2.0267e-14,1.85716e-05
 3d ,5,7, 3d ,3,4,0.485650530495,6.55891e-15,3.47544e-05
 3d ,5,7, 3d ,5,3,0.48567208101,1.0447e-13,6.12958e-07
 3d ,5,7, 3d ,9,3,0.485870464659,1.4244e-18,6.8654e-06
 3d ,5,7, 3d ,3,3,0.486626493381,1.6356e-13,1.20225e-05
 3d ,5,7, 3d ,7,2,0.603166726977,1.12087e-14,5.89825e-07
 3d ,5,7, 3d ,9,2,0.603262691973,2.54844e-17,5.89825e-07
 3d ,5,7, 3d ,9,1,0.603531864988,6.79701e-17,5.89825e-07
 3d ,5,7, 3d ,11,2,0.603648724475,7.012730000000001e-29,5.89825e-07
 3d ,5,7, 3d ,5,2,0.604024133506,1.63292e-13,5.89825e-07
 3d ,5,7, 3d ,7,1,0.604262143152,1.96111e-12,5.89825e-07
 3d ,5,7, 3d ,3,2,0.605261380095,2.06982e-13,5.8987e-07
 3d ,5,7, 3d ,5,1,0.605471376398,1.82944e-12,5.89825e-07
 3d ,5,7, 3d ,11,1,0.605474600715,4.68235e-31,5.89825e-07
 3d ,5,7, 3d ,13,1,0.605837145413,2.06242e-31,5.89825e-07
 3d ,5,7, 3d ,1,2,0.606383485994,1.12672e-18,5.89943e-07
 3d ,5,7, 3d ,3,1,0.606590911994,5.89965e-13,5.89838e-07
 3d ,5,7, 3d ,1,1,0.607255172372,1.16393e-19,5.89852e-07
 3d ,5,7, 4s ,7,1,1.34181058127,4.94661e-13,5.89825e-07
 3d ,5,7, 4s ,5,1,1.34180686457,1.12506e-13,5.89825e-07
 3d ,5,7, 4f ,1,1,7.05195146138,2.18029e-17,5.89825e-07
 3d ,9,6, 3d ,3,6,0.00151075070407,2.16254e-47,0.000126077
 3d ,9,6, 3d ,1,3,0.00161583071815,3.7034199999999995e-51,0.000139604
 3d ,9,6, 3d ,7,6,0.355028844538,6.05624e-17,0.000116523
 3d ,9,6, 3d ,5,6,0.355075341269,9.85006e-21,0.000116549
 3d ,9,6, 3d ,9,5,0.356448474113,1.33081e-16,0.000116515
 3d ,9,6, 3d ,7,5,0.356643213727,7.73685e-15,0.000116519
 3d ,9,6, 3d ,3,5,0.356938296775,1.34348e-33,0.00014805
 3d ,9,6, 3d ,5,5,0.357108023395,1.41859e-22,0.000116532
 3d ,9,6, 3d ,9,4,0.484104461117,5.12132e-17,0.000116515
 3d ,9,6, 3d ,7,4,0.484122664593,7.67487e-16,0.000116849
 3d ,9,6, 3d ,7,3,0.484296378487,2.9981600000000002e-18,0.000135503
 3d ,9,6, 3d ,5,4,0.484304346042,4.90338e-18,0.000134497
 3d ,9,6, 3d ,3,4,0.485291491643,5.32923e-31,0.00015068
 3d ,9,6, 3d ,5,3,0.485313042158,1.87633e-21,0.000116538
 3d ,9,6, 3d ,9,3,0.485511425807,8.4137e-15,0.000122791
 3d ,9,6, 3d ,3,3,0.486267454528,3.7529300000000003e-33,0.000127948
 3d ,9,6, 3d ,7,2,0.602807688125,4.64118e-16,0.000116515
 3d ,9,6, 3d ,9,2,0.60290365312,2.96677e-15,0.000116515
 3d ,9,6, 3d ,9,1,0.603172826136,2.45148e-15,0.000116515
 3d ,9,6, 3d ,11,2,0.603289685622,1.93044e-17,0.000116515
 3d ,9,6, 3d ,5,2,0.603665094654,1.4373100000000001e-19,0.000116515
 3d ,9,6, 3d ,7,1,0.603903104299,1.7511e-17,0.000116515
 3d ,9,6, 3d ,3,2,0.604902341242,1.16229e-32,0.000116515
 3d ,9,6, 3d ,5,1,0.605112337546,3.85617e-21,0.000116515
 3d ,9,6, 3d ,11,1,0.605115561863,3.40908e-14,0.000116515
 3d ,9,6, 3d ,13,1,0.60547810656,2.5516899999999997e-20,0.000116515
 3d ,9,6, 3d ,1,2,0.606024447142,1.80905e-33,0.000116515
 3d ,9,6, 3d ,3,1,0.606231873141,1.82905e-34,0.000116515
 3d ,9,6, 3d ,1,1,0.60689613352,1.98007e-34,0.000116515
 3d ,9,6, 4s ,7,1,1.34145154242,2.31548e-16,0.000116515
 3d ,9,6, 4s ,5,1,1.34144782571,4.8827e-15,0.000116515
 3d ,9,6, 4f ,1,1,7.05159242253,2.03675e-31,0.000116515
 3d ,3,6, 3d ,1,3,0.000105080014084,5.50076e-24,3.26509e-05
 3d ,3,6, 3d ,7,6,0.353518093834,1.75404e-19,9.57044e-06
 3d ,3,6, 3d ,5,6,0.353564590564,2.8575e-16,9.59652e-06
 3d ,3,6, 3d ,9,5,0.354937723409,9.16844e-33,9.56212e-06
 3d ,3,6, 3d ,7,5,0.355132463023,1.81419e-21,9.56584e-06
 3d ,3,6, 3d ,3,5,0.355427546071,4.6888e-15,4.10972e-05
 3d ,3,6, 3d ,5,5,0.355597272691,3.3224e-14,9.57887e-06
 3d ,3,6, 3d ,9,4,0.482593710413,1.45664e-29,9.56232e-06
 3d ,3,6, 3d ,7,4,0.482611913889,2.21659e-18,9.89583e-06
 3d ,3,6, 3d ,7,3,0.482785627783,1.30147e-16,2.85498e-05
 3d ,3,6, 3d ,5,4,0.482793595338,5.95689e-17,2.75438e-05
 3d ,3,6, 3d ,3,4,0.483780740939,1.41478e-15,4.37266e-05
 3d ,3,6, 3d ,5,3,0.483802291453,1.16191e-14,9.58517e-06
 3d ,3,6, 3d ,9,3,0.484000675103,4.60009e-32,1.58376e-05
 3d ,3,6, 3d ,3,3,0.484756703824,5.38268e-16,2.09947e-05
 3d ,3,6, 3d ,7,2,0.60129693742,3.20142e-22,9.56204e-06
 3d ,3,6, 3d ,9,2,0.601392902416,1.17453e-30,9.56204e-06
 3d ,3,6, 3d ,9,1,0.601662075432,2.21519e-30,9.56204e-06
 3d ,3,6, 3d ,11,2,0.601778934918,3.9788600000000003e-32,9.56204e-06
 3d ,3,6, 3d ,5,2,0.60215434395,1.58162e-16,9.56204e-06
 3d ,3,6, 3d ,7,1,0.602392353595,1.82961e-18,9.56204e-06
 3d ,3,6, 3d ,3,2,0.603391590538,1.04432e-14,9.56209e-06
 3d ,3,6, 3d ,5,1,0.603601586842,5.16061e-14,9.56204e-06
 3d ,3,6, 3d ,11,1,0.603604811159,4.89474e-34,9.56204e-06
 3d ,3,6, 3d ,13,1,0.603967355856,1.4939399999999997e-45,9.56204e-06
 3d ,3,6, 3d ,1,2,0.604513696438,2.89821e-14,9.56216e-06
 3d ,3,6, 3d ,3,1,0.604721122437,7.25107e-14,9.56205e-06
 3d ,3,6, 3d ,1,1,0.605385382816,3.11462e-14,9.56207e-06
 3d ,3,6, 4s ,7,1,1.33994079171,2.03157e-14,9.56204e-06
 3d ,3,6, 4s ,5,1,1.33993707501,4.46792e-15,9.56204e-06
 3d ,3,6, 4f ,1,1,7.05008167183,9.41529e-08,9.56204e-06
 3d ,1,3, 3d ,7,6,0.35341301382,5.47991e-35,2.30973e-05
 3d ,1,3, 3d ,5,6,0.35345951055,5.67962e-20,2.31234e-05
 3d ,1,3, 3d ,9,5,0.354832643394,4.6418199999999996e-35,2.3089e-05
 3d ,1,3, 3d ,7,5,0.355027383009,1.05464e-33,2.30927e-05
 3d ,1,3, 3d ,3,5,0.355322466057,7.9288e-15,5.46241e-05
 3d ,1,3, 3d ,5,5,0.355492192677,2.75054e-20,2.31057e-05
 3d ,1,3, 3d ,9,4,0.482488630399,5.67425e-31,2.30892e-05
 3d ,1,3, 3d ,7,4,0.482506833874,3.39726e-30,2.34227e-05
 3d ,1,3, 3d ,7,3,0.482680547769,1.87292e-30,4.20767e-05
 3d ,1,3, 3d ,5,4,0.482688515324,3.09852e-17,4.10707e-05
 3d ,1,3, 3d ,3,4,0.483675660925,2.60104e-15,5.72535e-05
 3d ,1,3, 3d ,5,3,0.483697211439,3.95676e-17,2.3112e-05
 3d ,1,3, 3d ,9,3,0.483895595089,6.94715e-32,2.93645e-05
 3d ,1,3, 3d ,3,3,0.48465162381,7.7021e-16,3.45216e-05
 3d ,1,3, 3d ,7,2,0.601191857406,6.65416e-31,2.30889e-05
 3d ,1,3, 3d ,9,2,0.601287822402,1.12757e-33,2.30889e-05
 3d ,1,3, 3d ,9,1,0.601556995418,1.16132e-32,2.30889e-05
 3d ,1,3, 3d ,11,2,0.601673854904,8.88517e-46,2.30889e-05
 3d ,1,3, 3d ,5,2,0.602049263935,7.07348e-20,2.30889e-05
 3d ,1,3, 3d ,7,1,0.602287273581,3.79429e-31,2.30889e-05
 3d ,1,3, 3d ,3,2,0.603286510524,8.73023e-15,2.30889e-05
 3d ,1,3, 3d ,5,1,0.603496506828,1.70704e-19,2.30889e-05
 3d ,1,3, 3d ,11,1,0.603499731145,1.68985e-46,2.30889e-05
 3d ,1,3, 3d ,13,1,0.603862275842,3.78671e-46,2.30889e-05
 3d ,1,3, 3d ,1,2,0.604408616424,6.84265e-15,2.3089e-05
 3d ,1,3, 3d ,3,1,0.604616042423,9.05536e-15,2.30889e-05
 3d ,1,3, 3d ,1,1,0.605280302802,1.55464e-14,2.30889e-05
 3d ,1,3, 4s ,7,1,1.3398357117,7.5695e-37,2.30889e-05
 3d ,1,3, 4s ,5,1,1.339831995,5.13099e-15,2.30889e-05
 3d ,1,3, 4f ,1,1,7.04997659181,3.35562e-08,2.30889e-05
 3d ,7,6, 3d ,5,6,4.64967304568e-05,1.2269599999999999e-21,4.28776e-08
 3d ,7,6, 3d ,9,5,0.00141962957453,1.71845e-17,8.47779e-09
 3d ,7,6, 3d ,7,5,0.00161436918896,4.1376e-18,1.2205e-08
 3d ,7,6, 3d ,3,5,0.00190945223658,1.71813e-22,3.15436e-05
