Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2p ,5,3, 3p ,1,4,853.079685064,1.11805e-12,3.05506
 2p ,5,3, 3p ,3,7,853.171690579,3.31553e-09,3.42544
 2p ,5,3, 3p ,5,7,853.172072572,2.42501e-09,3.41121
 2p ,5,3, 3p ,3,6,853.190452192,1.006e-08,3.218
 2p ,5,3, 3p ,5,6,853.192125283,1.12525e-08,3.29828
 2p ,5,3, 3p ,3,5,853.327795456,4.17198e-11,3.57883
 2p ,5,3, 3p ,5,5,853.328593941,3.30985e-11,3.51956
 2p ,5,3, 3p ,5,4,855.592388317,1.41635e-08,3.26873
 2p ,5,3, 3p ,3,4,855.593904842,1.55229e-08,3.39052
 2p ,5,3, 3p ,7,3,855.595061422,2.04136e-09,3.32682
 2p ,5,3, 3p ,1,3,855.596636171,1.70812e-09,3.46673
 2p ,5,3, 3p ,3,3,855.601714814,5.31724e-07,3.51157
 2p ,5,3, 3p ,5,3,855.604677517,4.77303e-07,3.47337
 2p ,5,3, 3p ,3,2,855.830807884,2.67236e-09,3.44409
 2p ,5,3, 3p ,5,2,855.831225246,3.46071e-09,3.36476
 2p ,5,3, 3p ,1,2,855.831345658,1.62793e-09,3.57137
 2p ,5,3, 3p ,7,2,855.833329901,2.48155e-09,3.38576
 2p ,5,3, 3p ,7,1,855.847197561,2.61701e-09,3.31863
 2p ,5,3, 3p ,5,1,855.84830783,4.97791e-10,3.25977
 2p ,5,3, 3p ,9,1,855.85130034,3.44443e-09,3.37535
 2p ,5,3, 3p ,3,1,855.851755597,1.31636e-10,3.06732
 2p ,5,3, 3p ,1,1,855.854737375,2.04055e-11,2.96065
 2p ,5,3, 3d ,5,8,930.954890421,4.31388e-05,0.756773
 2p ,5,3, 3d ,3,8,930.958905975,1.02304e-05,0.756773
 2p ,5,3, 3d ,7,7,930.960056234,3.96113e-05,0.756785
 2p ,5,3, 3d ,5,7,930.964744359,4.5402e-07,0.756773
 2p ,5,3, 3d ,7,6,930.964911095,7.82646e-05,0.756878
 2p ,5,3, 3d ,1,5,930.965582525,8.04373e-12,0.756964
 2p ,5,3, 3d ,9,4,930.970262688,2.6565e-11,0.756881
 2p ,5,3, 3d ,3,7,930.970472701,4.24467e-07,0.756773
 2p ,5,3, 3d ,1,4,931.313715644,4.41282e-14,0.757384
 2p ,5,3, 3d ,5,6,931.314264383,4.15143e-06,0.756773
 2p ,5,3, 3d ,3,6,931.315606871,4.27426e-06,0.756773
 2p ,5,3, 3d ,5,5,931.328507017,1.47947e-05,0.756773
 2p ,5,3, 3d ,3,5,931.328975204,8.62016e-06,0.756773
 2p ,5,3, 3d ,9,3,931.435751214,2.95166e-11,0.756775
 2p ,5,3, 3d ,1,3,931.440468305,1.17968e-11,0.757642
 2p ,5,3, 3d ,7,5,931.444316328,4.10667e-05,0.756775
 2p ,5,3, 3d ,7,4,931.445277214,5.44453e-06,0.756773
 2p ,5,3, 3d ,5,4,931.446035112,3.14813e-06,0.756773
 2p ,5,3, 3d ,3,4,931.448289487,8.01359e-06,0.756773
 2p ,5,3, 3d ,5,3,931.448673432,4.37729e-05,0.756773
 2p ,5,3, 3d ,3,3,931.451932582,5.29659e-06,0.756773
 2p ,5,3, 3d ,7,3,931.45195685,0.000123964,0.756773
 2p ,5,3, 3d ,1,2,931.453556043,3.10781e-12,0.756773
 2p ,5,3, 3d ,7,2,931.557656108,1.61866e-08,0.756773
 2p ,5,3, 3d ,5,2,931.557876001,1.25758e-08,0.756773
 2p ,5,3, 3d ,1,1,931.558381248,1.3537e-12,0.756773
 2p ,5,3, 3d ,9,2,931.562598576,4.24253e-11,0.756773
 2p ,5,3, 3d ,3,2,931.562623231,1.94586e-08,0.756773
 2p ,5,3, 3d ,9,1,931.572406717,6.50147e-12,0.756773
 2p ,5,3, 3d ,7,1,931.573154622,2.09095e-09,0.756773
 2p ,5,3, 3d ,5,1,931.577262682,4.82918e-11,0.756773
 2p ,5,3, 3d ,11,1,931.579576557,3.64925e-12,0.756773
 2p ,5,3, 3d ,3,1,931.584820886,5.47876e-09,0.756773
 2p ,5,3, 3d ,1,6,931.620624663,7.91896e-15,0.756773
 2p ,5,3, 4s ,5,1,932.293095031,4.68732e-07,0.756773
 2p ,5,3, 4s ,3,1,932.293421259,5.99218e-07,0.756773
 2p ,5,3, 5d ,1,1,938.010798201,6.1506e-14,0.756773
 2p ,1,2, 2p ,3,2,0.000253537938726,1.76729e-27,1.4984
 2p ,1,2, 2p ,5,2,0.000905275848435,7.394909999999999e-31,1.49902
 2p ,1,2, 2p ,7,2,0.00126722566337,2.1584e-48,1.49264
 2p ,1,2, 2p ,7,1,0.0166462100691,2.27353e-40,1.48445
 2p ,1,2, 2p ,5,1,0.0170119546318,2.24376e-27,1.48492
 2p ,1,2, 2p ,9,1,0.0175265264488,1.41094e-46,1.46883
 2p ,1,2, 2p ,3,1,0.0178591648695,1.40262e-22,1.453
 2p ,1,2, 2p ,1,1,0.0185912374929,1.03168e-22,1.43458
 2p ,1,2, 3p ,7,4,134.300893784,4.716e-17,158.809
 2p ,1,2, 3s ,3,3,800.536259108,1.35559e-08,3.87697
 2p ,1,2, 3s ,5,3,806.747915046,1.65402e-12,3.33443
 2p ,1,2, 3s ,3,2,806.919414895,6.48322e-06,3.79853
 2p ,1,2, 3s ,5,2,806.919483726,7.0857e-13,3.66267
 2p ,1,2, 3s ,7,1,0.0,0.0,3.6295
 2p ,1,2, 3s ,5,1,806.940387612,1.39757e-12,3.68533
 2p ,1,2, 3s ,3,1,806.940482143,1.5025e-06,3.79609
 2p ,1,2, 3s ,1,1,806.940538405,5.25459e-07,3.9504
 2p ,1,2, 3p ,1,4,853.014175568,1.67976e-16,3.04613
 2p ,1,2, 3p ,3,7,853.106181083,4.05289e-11,3.41651
 2p ,1,2, 3p ,5,7,853.106563075,2.12216e-09,3.40228
 2p ,1,2, 3p ,3,6,853.124942696,6.39385e-10,3.20907
 2p ,1,2, 3p ,5,6,853.126615787,3.12523e-09,3.28935
 2p ,1,2, 3p ,3,5,853.262285959,2.21382e-10,3.5699
 2p ,1,2, 3p ,5,5,853.263084445,3.61989e-09,3.51063
 2p ,1,2, 3p ,5,4,855.526878821,3.44685e-09,3.2598
 2p ,1,2, 3p ,3,4,855.528395346,2.12684e-09,3.38159
 2p ,1,2, 3p ,7,3,855.529551926,5.24988e-09,3.31789
 2p ,1,2, 3p ,1,3,855.531126675,5.22888e-14,3.4578
 2p ,1,2, 3p ,3,3,855.536205318,3.02912e-10,3.50264
 2p ,1,2, 3p ,5,3,855.539168021,2.02095e-09,3.46444
 2p ,1,2, 3p ,3,2,855.765298388,4.73577e-08,3.43516
 2p ,1,2, 3p ,5,2,855.76571575,1.03192e-08,3.35583
 2p ,1,2, 3p ,1,2,855.765836162,5.08257e-12,3.56244
 2p ,1,2, 3p ,7,2,855.767820405,2.43022e-07,3.37683
 2p ,1,2, 3p ,7,1,855.781688065,2.73962e-09,3.3097
 2p ,1,2, 3p ,5,1,855.782798333,2.82759e-09,3.25084
 2p ,1,2, 3p ,9,1,855.785790844,2.24015e-10,3.36642
 2p ,1,2, 3p ,3,1,855.786246101,1.03887e-10,3.05839
 2p ,1,2, 3p ,1,1,855.789227879,2.39129e-12,2.95172
 2p ,1,2, 3d ,5,8,930.889380925,5.02668e-12,0.747842
 2p ,1,2, 3d ,3,8,930.893396479,2.7607e-07,0.747842
 2p ,1,2, 3d ,7,7,930.894546738,6.31185e-13,0.747854
 2p ,1,2, 3d ,5,7,930.899234863,1.1098e-12,0.747842
 2p ,1,2, 3d ,7,6,930.899401598,3.26177e-13,0.747947
 2p ,1,2, 3d ,1,5,930.900073029,3.23271e-07,0.748033
 2p ,1,2, 3d ,9,4,930.904753192,3.62985e-18,0.74795
 2p ,1,2, 3d ,3,7,930.904963205,1.17334e-06,0.747842
 2p ,1,2, 3d ,1,4,931.248206148,3.80726e-09,0.748453
 2p ,1,2, 3d ,5,6,931.248754887,1.0593e-12,0.747842
 2p ,1,2, 3d ,3,6,931.250097375,1.95826e-08,0.747842
 2p ,1,2, 3d ,5,5,931.262997521,5.53782e-14,0.747842
 2p ,1,2, 3d ,3,5,931.263465708,2.09081e-06,0.747842
 2p ,1,2, 3d ,9,3,931.370241718,7.012060000000001e-18,0.747844
 2p ,1,2, 3d ,1,3,931.374958808,9.61081e-07,0.748711
 2p ,1,2, 3d ,7,5,931.378806832,8.29386e-12,0.747844
 2p ,1,2, 3d ,7,4,931.379767718,7.34628e-12,0.747842
 2p ,1,2, 3d ,5,4,931.380525616,1.79638e-12,0.747842
 2p ,1,2, 3d ,3,4,931.382779991,8.08965e-06,0.747842
 2p ,1,2, 3d ,5,3,931.383163936,1.42098e-11,0.747842
 2p ,1,2, 3d ,3,3,931.386423086,1.14792e-05,0.747842
 2p ,1,2, 3d ,7,3,931.386447354,1.10167e-12,0.747842
 2p ,1,2, 3d ,1,2,931.388046547,3.43563e-06,0.747842
 2p ,1,2, 3d ,7,2,931.492146612,1.93137e-12,0.747842
 2p ,1,2, 3d ,5,2,931.492366505,3.76679e-11,0.747842
 2p ,1,2, 3d ,1,1,931.492871752,5.89915e-05,0.747842
 2p ,1,2, 3d ,9,2,931.49708908,1.13981e-18,0.747842
 2p ,1,2, 3d ,3,2,931.497113735,5.13819e-05,0.747842
 2p ,1,2, 3d ,9,1,931.506897221,3.4189400000000005e-18,0.747842
 2p ,1,2, 3d ,7,1,931.507645126,1.80323e-12,0.747842
 2p ,1,2, 3d ,5,1,931.511753186,8.62098e-12,0.747842
 2p ,1,2, 3d ,11,1,0.0,0.0,0.747842
 2p ,1,2, 3d ,3,1,931.519311389,2.38268e-07,0.747842
 2p ,1,2, 3d ,1,6,931.555115167,3.9923e-09,0.747842
 2p ,1,2, 4s ,5,1,932.227585535,1.30804e-13,0.747842
 2p ,1,2, 4s ,3,1,932.227911763,9.57374e-09,0.747842
 2p ,1,2, 5d ,1,1,937.945288705,1.80171e-07,0.747842
 2p ,3,2, 2p ,5,2,0.000651737909708,4.38623e-26,1.50174
 2p ,3,2, 2p ,7,2,0.00101368772464,9.86993e-31,1.49536
 2p ,3,2, 2p ,7,1,0.0163926721304,9.519730000000001e-28,1.48717
 2p ,3,2, 2p ,5,1,0.0167584166931,2.3420499999999997e-22,1.48764
 2p ,3,2, 2p ,9,1,0.0172729885101,2.8897100000000003e-40,1.47154
 2p ,3,2, 2p ,3,1,0.0176056269307,2.19624e-22,1.45572
 2p ,3,2, 2p ,1,1,0.0183376995541,3.9286400000000003e-23,1.4373
 2p ,3,2, 3p ,7,4,134.300640247,1.02308e-13,158.812
 2p ,3,2, 3s ,3,3,800.53600557,2.91602e-08,3.87969
 2p ,3,2, 3s ,5,3,806.747661508,9.2778e-09,3.33715
 2p ,3,2, 3s ,3,2,806.919161357,1.04437e-05,3.80125
 2p ,3,2, 3s ,5,2,806.919230188,2.51265e-06,3.66539
 2p ,3,2, 3s ,7,1,806.939999813,1.01026e-12,3.63222
 2p ,3,2, 3s ,5,1,806.940134075,2.18225e-06,3.68805
 2p ,3,2, 3s ,3,1,806.940228605,1.54394e-07,3.79881
 2p ,3,2, 3s ,1,1,806.940284867,1.6626e-06,3.95312
 2p ,3,2, 3p ,1,4,853.01392203,1.86529e-11,3.04885
 2p ,3,2, 3p ,3,7,853.105927545,4.34695e-10,3.41923
 2p ,3,2, 3p ,5,7,853.106309537,3.592e-09,3.405
 2p ,3,2, 3p ,3,6,853.124689158,3.28948e-09,3.21179
 2p ,3,2, 3p ,5,6,853.126362249,2.37287e-09,3.29207
 2p ,3,2, 3p ,3,5,853.262032422,1.29094e-09,3.57262
 2p ,3,2, 3p ,5,5,853.262830907,6.44879e-09,3.51335
 2p ,3,2, 3p ,5,4,855.526625283,1.33653e-09,3.26252
 2p ,3,2, 3p ,3,4,855.528141808,8.09329e-10,3.38431
 2p ,3,2, 3p ,7,3,855.529298388,9.68322e-09,3.32061
 2p ,3,2, 3p ,1,3,855.530873137,2.80815e-09,3.46052
 2p ,3,2, 3p ,3,3,855.53595178,1.54695e-09,3.50536
 2p ,3,2, 3p ,5,3,855.538914483,4.64508e-09,3.46716
 2p ,3,2, 3p ,3,2,855.76504485,2.64981e-09,3.43788
 2p ,3,2, 3p ,5,2,855.765462212,2.58044e-07,3.35855
 2p ,3,2, 3p ,1,2,855.765582624,4.7001e-08,3.56516
 2p ,3,2, 3p ,7,2,855.767566867,3.52827e-07,3.37955
 2p ,3,2, 3p ,7,1,855.781434527,9.73882e-09,3.31242
 2p ,3,2, 3p ,5,1,855.782544796,1.97157e-10,3.25356
 2p ,3,2, 3p ,9,1,855.785537306,2.0122e-12,3.36914
 2p ,3,2, 3p ,3,1,855.785992563,1.5537e-09,3.06111
 2p ,3,2, 3p ,1,1,855.788974341,7.71471e-10,2.95444
 2p ,3,2, 3d ,5,8,930.889127387,3.67671e-07,0.750561
 2p ,3,2, 3d ,3,8,930.893142941,3.7089e-07,0.750561
 2p ,3,2, 3d ,7,7,930.8942932,4.33028e-12,0.750573
 2p ,3,2, 3d ,5,7,930.898981325,2.38771e-06,0.750561
 2p ,3,2, 3d ,7,6,930.899148061,1.53541e-12,0.750666
 2p ,3,2, 3d ,1,5,930.899819491,1.07399e-06,0.750752
 2p ,3,2, 3d ,9,4,930.904499654,6.37164e-13,0.750669
 2p ,3,2, 3d ,3,7,930.904709667,1.11608e-06,0.750561
 2p ,3,2, 3d ,1,4,931.24795261,9.74782e-08,0.751172
 2p ,3,2, 3d ,5,6,931.248501349,2.14831e-07,0.750561
 2p ,3,2, 3d ,3,6,931.249843837,1.75994e-07,0.750561
 2p ,3,2, 3d ,5,5,931.262743983,4.30678e-07,0.750561
 2p ,3,2, 3d ,3,5,931.26321217,2.57193e-06,0.750561
 2p ,3,2, 3d ,9,3,931.36998818,4.77467e-12,0.750563
 2p ,3,2, 3d ,1,3,931.374705271,1.39334e-05,0.75143
 2p ,3,2, 3d ,7,5,931.378553294,1.5347e-11,0.750563
 2p ,3,2, 3d ,7,4,931.37951418,9.83631e-12,0.750561
 2p ,3,2, 3d ,5,4,931.380272078,1.057e-08,0.750561
 2p ,3,2, 3d ,3,4,931.382526453,1.73738e-06,0.750561
 2p ,3,2, 3d ,5,3,931.382910398,2.69998e-05,0.750561
 2p ,3,2, 3d ,3,3,931.386169548,1.32204e-07,0.750561
 2p ,3,2, 3d ,7,3,931.386193816,7.81106e-12,0.750561
 2p ,3,2, 3d ,1,2,931.387793009,3.74345e-06,0.750561
 2p ,3,2, 3d ,7,2,931.491893074,6.56659e-11,0.750561
 2p ,3,2, 3d ,5,2,931.492112967,0.000124601,0.750561
 2p ,3,2, 3d ,1,1,931.492618214,1.40162e-05,0.750561
 2p ,3,2, 3d ,9,2,931.496835542,2.86125e-12,0.750561
 2p ,3,2, 3d ,3,2,931.496860197,8.31619e-05,0.750561
 2p ,3,2, 3d ,9,1,931.506643683,2.35264e-12,0.750561
 2p ,3,2, 3d ,7,1,931.507391588,1.52839e-11,0.750561
 2p ,3,2, 3d ,5,1,931.511499648,6.2201e-07,0.750561
 2p ,3,2, 3d ,11,1,931.513813523,3.73801e-18,0.750561
 2p ,3,2, 3d ,3,1,931.519057851,1.23571e-06,0.750561
 2p ,3,2, 3d ,1,6,931.554861629,6.63064e-11,0.750561
 2p ,3,2, 4s ,5,1,932.227331997,2.20407e-09,0.750561
 2p ,3,2, 4s ,3,1,932.227658225,1.5881e-08,0.750561
 2p ,3,2, 5d ,1,1,937.945035167,1.79253e-07,0.750561
 2p ,5,2, 2p ,7,2,0.000361949814936,5.86995e-27,1.49598
 2p ,5,2, 2p ,7,1,0.0157409342207,3.81419e-22,1.48779
 2p ,5,2, 2p ,5,1,0.0161066787834,1.71503e-22,1.48826
 2p ,5,2, 2p ,9,1,0.0166212506004,1.68965e-29,1.47216
 2p ,5,2, 2p ,3,1,0.016953889021,3.20435e-23,1.45634
 2p ,5,2, 2p ,1,1,0.0176859616444,6.5924900000000005e-28,1.43792
 2p ,5,2, 3p ,7,4,134.299988509,4.39866e-13,158.812
 2p ,5,2, 3s ,3,3,800.535353832,3.21661e-08,3.88031
 2p ,5,2, 3s ,5,3,806.74700977,1.09565e-07,3.33777
 2p ,5,2, 3s ,3,2,806.91850962,9.00648e-06,3.80187
 2p ,5,2, 3s ,5,2,806.91857845,1.03452e-05,3.66601
 2p ,5,2, 3s ,7,1,806.939348075,1.83933e-06,3.63284
 2p ,5,2, 3s ,5,1,806.939482337,1.91875e-06,3.68867
 2p ,5,2, 3s ,3,1,806.939576867,2.28342e-06,3.79943
 2p ,5,2, 3s ,1,1,806.939633129,1.43258e-12,3.95374
 2p ,5,2, 3p ,1,4,853.013270292,2.33471e-13,3.04947
 2p ,5,2, 3p ,3,7,853.105275807,1.88388e-09,3.41985
 2p ,5,2, 3p ,5,7,853.1056578,3.90013e-09,3.40562
 2p ,5,2, 3p ,3,6,853.12403742,2.66791e-09,3.21241
 2p ,5,2, 3p ,5,6,853.125710512,2.72952e-10,3.29269
 2p ,5,2, 3p ,3,5,853.261380684,4.18837e-09,3.57324
 2p ,5,2, 3p ,5,5,853.262179169,7.4102e-09,3.51397
 2p ,5,2, 3p ,5,4,855.525973545,3.04762e-09,3.26314
 2p ,5,2, 3p ,3,4,855.52749007,1.5838e-09,3.38493
 2p ,5,2, 3p ,7,3,855.52864665,5.44287e-09,3.32123
 2p ,5,2, 3p ,1,3,855.530221399,3.32635e-09,3.46114
 2p ,5,2, 3p ,3,3,855.535300042,2.51752e-09,3.50598
 2p ,5,2, 3p ,5,3,855.538262745,4.4869e-09,3.46778
 2p ,5,2, 3p ,3,2,855.764393112,2.58052e-07,3.4385
 2p ,5,2, 3p ,5,2,855.764810474,3.48816e-07,3.35917
 2p ,5,2, 3p ,1,2,855.764930886,9.7703e-09,3.56578
 2p ,5,2, 3p ,7,2,855.766915129,4.44436e-07,3.38017
 2p ,5,2, 3p ,7,1,855.780782789,4.07599e-09,3.31304
 2p ,5,2, 3p ,5,1,855.781893058,4.08759e-09,3.25418
 2p ,5,2, 3p ,9,1,855.784885568,3.36831e-09,3.36976
 2p ,5,2, 3p ,3,1,855.785340825,1.05498e-09,3.06173
 2p ,5,2, 3p ,1,1,855.788322603,5.79538e-10,2.95506
 2p ,5,2, 3d ,5,8,930.88847565,9.749e-07,0.751181
 2p ,5,2, 3d ,3,8,930.892491203,9.7122e-07,0.751181
 2p ,5,2, 3d ,7,7,930.893641462,4.26835e-06,0.751193
 2p ,5,2, 3d ,5,7,930.898329587,1.26809e-06,0.751181
 2p ,5,2, 3d ,7,6,930.898496323,4.06252e-07,0.751286
 2p ,5,2, 3d ,1,5,930.899167754,3.2737e-12,0.751372
 2p ,5,2, 3d ,9,4,930.903847916,2.45758e-12,0.751289
 2p ,5,2, 3d ,3,7,930.904057929,5.83205e-08,0.751181
 2p ,5,2, 3d ,1,4,931.247300872,8.73454e-13,0.751792
 2p ,5,2, 3d ,5,6,931.247849611,2.68418e-07,0.751181
 2p ,5,2, 3d ,3,6,931.249192099,3.17406e-07,0.751181
 2p ,5,2, 3d ,5,5,931.262092245,2.37877e-06,0.751181
 2p ,5,2, 3d ,3,5,931.262560433,1.50623e-06,0.751181
 2p ,5,2, 3d ,9,3,931.369336442,1.20068e-11,0.751183
 2p ,5,2, 3d ,1,3,931.374053533,1.05684e-11,0.75205
 2p ,5,2, 3d ,7,5,931.377901556,1.32828e-05,0.751183
 2p ,5,2, 3d ,7,4,931.378862442,7.63088e-06,0.751181
 2p ,5,2, 3d ,5,4,931.37962034,4.45842e-06,0.751181
 2p ,5,2, 3d ,3,4,931.381874715,1.49406e-05,0.751181
 2p ,5,2, 3d ,5,3,931.38225866,1.43899e-05,0.751181
 2p ,5,2, 3d ,3,3,931.38551781,7.56135e-06,0.751181
 2p ,5,2, 3d ,7,3,931.385542078,1.13497e-05,0.751181
 2p ,5,2, 3d ,1,2,931.387141271,6.00104e-12,0.751181
 2p ,5,2, 3d ,7,2,931.491241337,0.000233069,0.751181
 2p ,5,2, 3d ,5,2,931.491461229,9.22309e-05,0.751181
 2p ,5,2, 3d ,1,1,931.491966476,7.49677e-12,0.751181
 2p ,5,2, 3d ,9,2,931.496183804,8.64429e-11,0.751181
 2p ,5,2, 3d ,3,2,931.496208459,1.44671e-05,0.751181
 2p ,5,2, 3d ,9,1,931.505991945,1.05669e-11,0.751181
 2p ,5,2, 3d ,7,1,931.506739851,1.55172e-07,0.751181
 2p ,5,2, 3d ,5,1,931.51084791,6.05081e-07,0.751181
 2p ,5,2, 3d ,11,1,931.513161785,3.69009e-12,0.751181
 2p ,5,2, 3d ,3,1,931.518406114,3.15038e-07,0.751181
 2p ,5,2, 3d ,1,6,931.554209891,2.18569e-17,0.751181
 2p ,5,2, 4s ,5,1,932.226680259,1.38497e-08,0.751181
 2p ,5,2, 4s ,3,1,932.227006487,1.29501e-08,0.751181
 2p ,5,2, 5d ,1,1,937.944383429,1.36294e-13,0.751181
 2p ,7,2, 2p ,7,1,0.0153789844057,4.5189400000000004e-23,1.48141
 2p ,7,2, 2p ,5,1,0.0157447289684,1.62885e-23,1.48188
 2p ,7,2, 2p ,9,1,0.0162593007855,5.93952e-22,1.46578
 2p ,7,2, 2p ,3,1,0.0165919392061,2.79077e-27,1.44996
 2p ,7,2, 2p ,1,1,0.0173240118295,2.13837e-41,1.43154
 2p ,7,2, 3p ,7,4,134.299626559,1.27876e-12,158.806
 2p ,7,2, 3s ,3,3,800.534991882,6.75303e-14,3.87393
 2p ,7,2, 3s ,5,3,806.74664782,4.02095e-07,3.33139
 2p ,7,2, 3s ,3,2,806.91814767,1.92854e-12,3.79549
 2p ,7,2, 3s ,5,2,806.918216501,2.59905e-05,3.65963
 2p ,7,2, 3s ,7,1,806.938986125,6.54659e-06,3.62646
 2p ,7,2, 3s ,5,1,806.939120387,1.66008e-06,3.68229
 2p ,7,2, 3s ,3,1,806.939214917,1.03582e-12,3.79305
 2p ,7,2, 3s ,1,1,0.0,0.0,3.94736
 2p ,7,2, 3p ,1,4,853.012908342,8.1213e-11,3.04309
 2p ,7,2, 3p ,3,7,853.104913858,6.02418e-09,3.41347
 2p ,7,2, 3p ,5,7,853.10529585,2.6369e-09,3.39924
 2p ,7,2, 3p ,3,6,853.12367547,2.02731e-09,3.20603
 2p ,7,2, 3p ,5,6,853.125348562,7.80828e-09,3.28631
 2p ,7,2, 3p ,3,5,853.261018734,9.47608e-09,3.56686
 2p ,7,2, 3p ,5,5,853.261817219,5.90888e-09,3.50759
 2p ,7,2, 3p ,5,4,855.525611595,2.5342e-09,3.25676
 2p ,7,2, 3p ,3,4,855.52712812,6.59107e-09,3.37855
 2p ,7,2, 3p ,7,3,855.5282847,1.52966e-08,3.31485
 2p ,7,2, 3p ,1,3,855.529859449,5.36476e-09,3.45476
 2p ,7,2, 3p ,3,3,855.534938092,5.40621e-09,3.4996
 2p ,7,2, 3p ,5,3,855.537900795,3.92781e-09,3.4614
 2p ,7,2, 3p ,3,2,855.764031162,3.5928e-07,3.43212
 2p ,7,2, 3p ,5,2,855.764448524,4.50979e-07,3.35279
 2p ,7,2, 3p ,1,2,855.764568936,2.46472e-07,3.5594
 2p ,7,2, 3p ,7,2,855.766553179,2.53492e-07,3.37379
 2p ,7,2, 3p ,7,1,855.780420839,2.7812e-09,3.30666
 2p ,7,2, 3p ,5,1,855.781531108,1.49228e-10,3.2478
 2p ,7,2, 3p ,9,1,855.784523618,9.52757e-09,3.36338
 2p ,7,2, 3p ,3,1,855.784978876,2.26063e-09,3.05535
 2p ,7,2, 3p ,1,1,855.787960653,5.30218e-10,2.94868
 2p ,7,2, 3d ,5,8,930.8881137,7.36977e-07,0.7448
 2p ,7,2, 3d ,3,8,930.892129253,4.25853e-12,0.7448
 2p ,7,2, 3d ,7,7,930.893279512,2.41707e-09,0.744812
 2p ,7,2, 3d ,5,7,930.897967638,4.16494e-08,0.7448
 2p ,7,2, 3d ,7,6,930.898134373,3.29111e-06,0.744905
 2p ,7,2, 3d ,1,5,930.898805804,1.0969e-13,0.744991
 2p ,7,2, 3d ,9,4,930.903485966,6.79869e-06,0.744908
 2p ,7,2, 3d ,3,7,930.903695979,3.90994e-13,0.7448
 2p ,7,2, 3d ,1,4,931.246938922,9.11805e-12,0.745411
 2p ,7,2, 3d ,5,6,931.247487661,1.38449e-08,0.7448
 2p ,7,2, 3d ,3,6,931.248830149,1.24869e-11,0.7448
 2p ,7,2, 3d ,5,5,931.261730295,7.1506e-06,0.7448
 2p ,7,2, 3d ,3,5,931.262198483,1.10464e-12,0.7448
 2p ,7,2, 3d ,9,3,931.368974492,1.1322e-06,0.744802
 2p ,7,2, 3d ,1,3,931.373691583,2.95904e-12,0.745669
 2p ,7,2, 3d ,7,5,931.377539606,1.86082e-05,0.744802
 2p ,7,2, 3d ,7,4,931.378500492,9.28213e-07,0.7448
 2p ,7,2, 3d ,5,4,931.37925839,1.34318e-06,0.7448
 2p ,7,2, 3d ,3,4,931.381512765,1.29164e-11,0.7448
 2p ,7,2, 3d ,5,3,931.381896711,1.6385e-05,0.7448
 2p ,7,2, 3d ,3,3,931.38515586,2.50781e-12,0.7448
 2p ,7,2, 3d ,7,3,931.385180129,6.71603e-05,0.7448
 2p ,7,2, 3d ,1,2,931.386779322,2.02057e-13,0.7448
 2p ,7,2, 3d ,7,2,931.490879387,6.70354e-05,0.7448
 2p ,7,2, 3d ,5,2,931.491099279,6.88282e-06,0.7448
 2p ,7,2, 3d ,1,1,931.491604526,4.99402e-14,0.7448
 2p ,7,2, 3d ,9,2,931.495821854,0.000361618,0.7448
 2p ,7,2, 3d ,3,2,931.495846509,4.93899e-12,0.7448
 2p ,7,2, 3d ,9,1,931.505629995,1.65324e-05,0.7448
 2p ,7,2, 3d ,7,1,931.506377901,2.54547e-07,0.7448
 2p ,7,2, 3d ,5,1,931.510485961,7.26855e-08,0.7448
 2p ,7,2, 3d ,11,1,931.512799835,5.70117e-11,0.7448
 2p ,7,2, 3d ,3,1,931.518044164,5.92343e-14,0.7448
 2p ,7,2, 3d ,1,6,931.553847941,8.19925e-19,0.7448
 2p ,7,2, 4s ,5,1,932.22631831,3.53493e-08,0.7448
 2p ,7,2, 4s ,3,1,932.226644537,3.45594e-13,0.7448
 2p ,7,2, 5d ,1,1,937.944021479,1.04242e-14,0.7448
 2p ,7,1, 2p ,5,1,0.000365744562699,2.81269e-26,1.47368
 2p ,7,1, 2p ,9,1,0.000880316379742,2.9863099999999997e-25,1.45759
 2p ,7,1, 2p ,3,1,0.00121295480038,8.74238e-30,1.44176
 2p ,7,1, 2p ,1,1,0.00194502742377,3.65358e-48,1.42334
 2p ,7,1, 3p ,7,4,134.284247574,1.14173e-13,158.798
 2p ,7,1, 3s ,3,3,800.519612898,5.2299e-14,3.86574
 2p ,7,1, 3s ,5,3,806.731268836,4.03514e-08,3.3232
 2p ,7,1, 3s ,3,2,806.902768685,7.66872e-13,3.7873
 2p ,7,1, 3s ,5,2,806.902837516,2.02925e-08,3.65144
 2p ,7,1, 3s ,7,1,806.92360714,7.45092e-06,3.61827
 2p ,7,1, 3s ,5,1,806.923741402,2.76151e-05,3.6741
 2p ,7,1, 3s ,3,1,806.923835933,3.29503e-12,3.78486
 2p ,7,1, 3s ,1,1,0.0,0.0,3.93917
 2p ,7,1, 3p ,1,4,852.997529358,3.84578e-13,3.0349
 2p ,7,1, 3p ,3,7,853.089534873,8.3775e-10,3.40528
 2p ,7,1, 3p ,5,7,853.089916865,2.60154e-09,3.39105
 2p ,7,1, 3p ,3,6,853.108296486,8.53793e-09,3.19784
